# energy of hf
#      conf       e_totale_nonbond    e_bonded    e_boundary       e_vdw      e_elst      e_bond     e_angle   e_tors        e_oop         1      0.000000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
         1      0.019658      0.0000      0.0197      0.0000      0.0000      0.0000      0.0197      0.0000      0.0000      0.0000
         2      0.004982      0.0000      0.0050      0.0000      0.0000      0.0000      0.0050      0.0000      0.0000      0.0000
         3      0.015314      0.0000      0.0153      0.0000      0.0000      0.0000      0.0153      0.0000      0.0000      0.0000
         4      0.005102      0.0000      0.0051      0.0000      0.0000      0.0000      0.0051      0.0000      0.0000      0.0000
         5      0.012360      0.0000      0.0124      0.0000      0.0000      0.0000      0.0124      0.0000      0.0000      0.0000
         6      0.000658      0.0000      0.0007      0.0000      0.0000      0.0000      0.0007      0.0000      0.0000      0.0000
         7      0.000006      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
         8      0.004160      0.0000      0.0042      0.0000      0.0000      0.0000      0.0042      0.0000      0.0000      0.0000
         9      0.000210      0.0000      0.0002      0.0000      0.0000      0.0000      0.0002      0.0000      0.0000      0.0000
        10      0.000332      0.0000      0.0003      0.0000      0.0000      0.0000      0.0003      0.0000      0.0000      0.0000
        11      0.022582      0.0000      0.0226      0.0000      0.0000      0.0000      0.0226      0.0000      0.0000      0.0000
        12      0.023258      0.0000      0.0233      0.0000      0.0000      0.0000      0.0233      0.0000      0.0000      0.0000
        13      0.000814      0.0000      0.0008      0.0000      0.0000      0.0000      0.0008      0.0000      0.0000      0.0000
        14      0.000730      0.0000      0.0007      0.0000      0.0000      0.0000      0.0007      0.0000      0.0000      0.0000
        15      0.004832      0.0000      0.0048      0.0000      0.0000      0.0000      0.0048      0.0000      0.0000      0.0000
        16      0.004185      0.0000      0.0042      0.0000      0.0000      0.0000      0.0042      0.0000      0.0000      0.0000
        17      0.000008      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
        18      0.005972      0.0000      0.0060      0.0000      0.0000      0.0000      0.0060      0.0000      0.0000      0.0000
        19      0.004571      0.0000      0.0046      0.0000      0.0000      0.0000      0.0046      0.0000      0.0000      0.0000
        20      0.003661      0.0000      0.0037      0.0000      0.0000      0.0000      0.0037      0.0000      0.0000      0.0000
        21      0.008120      0.0000      0.0081      0.0000      0.0000      0.0000      0.0081      0.0000      0.0000      0.0000
        22      0.000214      0.0000      0.0002      0.0000      0.0000      0.0000      0.0002      0.0000      0.0000      0.0000
        23      0.005408      0.0000      0.0054      0.0000      0.0000      0.0000      0.0054      0.0000      0.0000      0.0000
        24      0.003927      0.0000      0.0039      0.0000      0.0000      0.0000      0.0039      0.0000      0.0000      0.0000
        25      0.023236      0.0000      0.0232      0.0000      0.0000      0.0000      0.0232      0.0000      0.0000      0.0000
        26      0.024891      0.0000      0.0249      0.0000      0.0000      0.0000      0.0249      0.0000      0.0000      0.0000
        27      0.002077      0.0000      0.0021      0.0000      0.0000      0.0000      0.0021      0.0000      0.0000      0.0000
        28      0.004991      0.0000      0.0050      0.0000      0.0000      0.0000      0.0050      0.0000      0.0000      0.0000
        29      0.008397      0.0000      0.0084      0.0000      0.0000      0.0000      0.0084      0.0000      0.0000      0.0000
        30      0.008481      0.0000      0.0085      0.0000      0.0000      0.0000      0.0085      0.0000      0.0000      0.0000
        31      0.002370      0.0000      0.0024      0.0000      0.0000      0.0000      0.0024      0.0000      0.0000      0.0000
        32      0.000148      0.0000      0.0001      0.0000      0.0000      0.0000      0.0001      0.0000      0.0000      0.0000
        33      0.001207      0.0000      0.0012      0.0000      0.0000      0.0000      0.0012      0.0000      0.0000      0.0000
        34      0.004157      0.0000      0.0042      0.0000      0.0000      0.0000      0.0042      0.0000      0.0000      0.0000
        35      0.024555      0.0000      0.0246      0.0000      0.0000      0.0000      0.0246      0.0000      0.0000      0.0000
        36      0.020783      0.0000      0.0208      0.0000      0.0000      0.0000      0.0208      0.0000      0.0000      0.0000
        37      0.000003      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
        38      0.000390      0.0000      0.0004      0.0000      0.0000      0.0000      0.0004      0.0000      0.0000      0.0000
        39      0.010231      0.0000      0.0102      0.0000      0.0000      0.0000      0.0102      0.0000      0.0000      0.0000
        40      0.001856      0.0000      0.0019      0.0000      0.0000      0.0000      0.0019      0.0000      0.0000      0.0000
        41      0.001384      0.0000      0.0014      0.0000      0.0000      0.0000      0.0014      0.0000      0.0000      0.0000
        42      0.012528      0.0000      0.0125      0.0000      0.0000      0.0000      0.0125      0.0000      0.0000      0.0000
        43      0.000076      0.0000      0.0001      0.0000      0.0000      0.0000      0.0001      0.0000      0.0000      0.0000
        44      0.006431      0.0000      0.0064      0.0000      0.0000      0.0000      0.0064      0.0000      0.0000      0.0000
        45      0.002827      0.0000      0.0028      0.0000      0.0000      0.0000      0.0028      0.0000      0.0000      0.0000
        46      0.006789      0.0000      0.0068      0.0000      0.0000      0.0000      0.0068      0.0000      0.0000      0.0000
        47      0.006652      0.0000      0.0067      0.0000      0.0000      0.0000      0.0067      0.0000      0.0000      0.0000
        48      0.007072      0.0000      0.0071      0.0000      0.0000      0.0000      0.0071      0.0000      0.0000      0.0000
        49      0.002697      0.0000      0.0027      0.0000      0.0000      0.0000      0.0027      0.0000      0.0000      0.0000
        50      0.006129      0.0000      0.0061      0.0000      0.0000      0.0000      0.0061      0.0000      0.0000      0.0000
        51      0.006380      0.0000      0.0064      0.0000      0.0000      0.0000      0.0064      0.0000      0.0000      0.0000
        52      0.003673      0.0000      0.0037      0.0000      0.0000      0.0000      0.0037      0.0000      0.0000      0.0000
        53      0.000020      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
        54      0.000574      0.0000      0.0006      0.0000      0.0000      0.0000      0.0006      0.0000      0.0000      0.0000
        55      0.001569      0.0000      0.0016      0.0000      0.0000      0.0000      0.0016      0.0000      0.0000      0.0000
        56      0.003907      0.0000      0.0039      0.0000      0.0000      0.0000      0.0039      0.0000      0.0000      0.0000
        57      0.012413      0.0000      0.0124      0.0000      0.0000      0.0000      0.0124      0.0000      0.0000      0.0000
        58      0.000003      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
        59      0.001784      0.0000      0.0018      0.0000      0.0000      0.0000      0.0018      0.0000      0.0000      0.0000
        60      0.003478      0.0000      0.0035      0.0000      0.0000      0.0000      0.0035      0.0000      0.0000      0.0000
        61      0.011041      0.0000      0.0110      0.0000      0.0000      0.0000      0.0110      0.0000      0.0000      0.0000
        62      0.005187      0.0000      0.0052      0.0000      0.0000      0.0000      0.0052      0.0000      0.0000      0.0000
        63      0.001151      0.0000      0.0012      0.0000      0.0000      0.0000      0.0012      0.0000      0.0000      0.0000
        64      0.002240      0.0000      0.0022      0.0000      0.0000      0.0000      0.0022      0.0000      0.0000      0.0000
        65      0.002138      0.0000      0.0021      0.0000      0.0000      0.0000      0.0021      0.0000      0.0000      0.0000
        66      0.007152      0.0000      0.0072      0.0000      0.0000      0.0000      0.0072      0.0000      0.0000      0.0000
        67      0.000502      0.0000      0.0005      0.0000      0.0000      0.0000      0.0005      0.0000      0.0000      0.0000
        68      0.000507      0.0000      0.0005      0.0000      0.0000      0.0000      0.0005      0.0000      0.0000      0.0000
        69      0.001086      0.0000      0.0011      0.0000      0.0000      0.0000      0.0011      0.0000      0.0000      0.0000
        70      0.004688      0.0000      0.0047      0.0000      0.0000      0.0000      0.0047      0.0000      0.0000      0.0000
        71      0.008607      0.0000      0.0086      0.0000      0.0000      0.0000      0.0086      0.0000      0.0000      0.0000
        72      0.000132      0.0000      0.0001      0.0000      0.0000      0.0000      0.0001      0.0000      0.0000      0.0000
        73      0.000479      0.0000      0.0005      0.0000      0.0000      0.0000      0.0005      0.0000      0.0000      0.0000
        74      0.000614      0.0000      0.0006      0.0000      0.0000      0.0000      0.0006      0.0000      0.0000      0.0000
        75      0.002397      0.0000      0.0024      0.0000      0.0000      0.0000      0.0024      0.0000      0.0000      0.0000
        76      0.011455      0.0000      0.0115      0.0000      0.0000      0.0000      0.0115      0.0000      0.0000      0.0000
        77      0.010595      0.0000      0.0106      0.0000      0.0000      0.0000      0.0106      0.0000      0.0000      0.0000
        78      0.020155      0.0000      0.0202      0.0000      0.0000      0.0000      0.0202      0.0000      0.0000      0.0000
        79      0.001712      0.0000      0.0017      0.0000      0.0000      0.0000      0.0017      0.0000      0.0000      0.0000
        80      0.000042      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
        81      0.003004      0.0000      0.0030      0.0000      0.0000      0.0000      0.0030      0.0000      0.0000      0.0000
        82      0.000697      0.0000      0.0007      0.0000      0.0000      0.0000      0.0007      0.0000      0.0000      0.0000
        83      0.005491      0.0000      0.0055      0.0000      0.0000      0.0000      0.0055      0.0000      0.0000      0.0000
        84      0.004846      0.0000      0.0048      0.0000      0.0000      0.0000      0.0048      0.0000      0.0000      0.0000
        85      0.001200      0.0000      0.0012      0.0000      0.0000      0.0000      0.0012      0.0000      0.0000      0.0000
        86      0.001158      0.0000      0.0012      0.0000      0.0000      0.0000      0.0012      0.0000      0.0000      0.0000
        87      0.000003      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
        88      0.003446      0.0000      0.0034      0.0000      0.0000      0.0000      0.0034      0.0000      0.0000      0.0000
        89      0.003829      0.0000      0.0038      0.0000      0.0000      0.0000      0.0038      0.0000      0.0000      0.0000
        90      0.000239      0.0000      0.0002      0.0000      0.0000      0.0000      0.0002      0.0000      0.0000      0.0000
        91      0.002099      0.0000      0.0021      0.0000      0.0000      0.0000      0.0021      0.0000      0.0000      0.0000
        92      0.005204      0.0000      0.0052      0.0000      0.0000      0.0000      0.0052      0.0000      0.0000      0.0000
        93      0.005943      0.0000      0.0059      0.0000      0.0000      0.0000      0.0059      0.0000      0.0000      0.0000
        94      0.001770      0.0000      0.0018      0.0000      0.0000      0.0000      0.0018      0.0000      0.0000      0.0000
        95      0.001049      0.0000      0.0010      0.0000      0.0000      0.0000      0.0010      0.0000      0.0000      0.0000
        96      0.002696      0.0000      0.0027      0.0000      0.0000      0.0000      0.0027      0.0000      0.0000      0.0000
        97      0.012665      0.0000      0.0127      0.0000      0.0000      0.0000      0.0127      0.0000      0.0000      0.0000
        98      0.006736      0.0000      0.0067      0.0000      0.0000      0.0000      0.0067      0.0000      0.0000      0.0000
        99      0.009878      0.0000      0.0099      0.0000      0.0000      0.0000      0.0099      0.0000      0.0000      0.0000
       100      0.003406      0.0000      0.0034      0.0000      0.0000      0.0000      0.0034      0.0000      0.0000      0.0000
       101      0.001390      0.0000      0.0014      0.0000      0.0000      0.0000      0.0014      0.0000      0.0000      0.0000
       102      0.005834      0.0000      0.0058      0.0000      0.0000      0.0000      0.0058      0.0000      0.0000      0.0000
       103      0.000201      0.0000      0.0002      0.0000      0.0000      0.0000      0.0002      0.0000      0.0000      0.0000
       104      0.001397      0.0000      0.0014      0.0000      0.0000      0.0000      0.0014      0.0000      0.0000      0.0000
       105      0.001086      0.0000      0.0011      0.0000      0.0000      0.0000      0.0011      0.0000      0.0000      0.0000
       106      0.005938      0.0000      0.0059      0.0000      0.0000      0.0000      0.0059      0.0000      0.0000      0.0000
       107      0.004765      0.0000      0.0048      0.0000      0.0000      0.0000      0.0048      0.0000      0.0000      0.0000
       108      0.000036      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
       109      0.000008      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
       110      0.002807      0.0000      0.0028      0.0000      0.0000      0.0000      0.0028      0.0000      0.0000      0.0000
       111      0.000000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
       112      0.006743      0.0000      0.0067      0.0000      0.0000      0.0000      0.0067      0.0000      0.0000      0.0000
       113      0.005770      0.0000      0.0058      0.0000      0.0000      0.0000      0.0058      0.0000      0.0000      0.0000
       114      0.045382      0.0000      0.0454      0.0000      0.0000      0.0000      0.0454      0.0000      0.0000      0.0000
       115      0.023579      0.0000      0.0236      0.0000      0.0000      0.0000      0.0236      0.0000      0.0000      0.0000
       116      0.000492      0.0000      0.0005      0.0000      0.0000      0.0000      0.0005      0.0000      0.0000      0.0000
       117      0.004445      0.0000      0.0044      0.0000      0.0000      0.0000      0.0044      0.0000      0.0000      0.0000
       118      0.003478      0.0000      0.0035      0.0000      0.0000      0.0000      0.0035      0.0000      0.0000      0.0000
       119      0.002009      0.0000      0.0020      0.0000      0.0000      0.0000      0.0020      0.0000      0.0000      0.0000
       120      0.000602      0.0000      0.0006      0.0000      0.0000      0.0000      0.0006      0.0000      0.0000      0.0000
       121      0.003353      0.0000      0.0034      0.0000      0.0000      0.0000      0.0034      0.0000      0.0000      0.0000
       122      0.000014      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
       123      0.006256      0.0000      0.0063      0.0000      0.0000      0.0000      0.0063      0.0000      0.0000      0.0000
       124      0.001319      0.0000      0.0013      0.0000      0.0000      0.0000      0.0013      0.0000      0.0000      0.0000
       125      0.000298      0.0000      0.0003      0.0000      0.0000      0.0000      0.0003      0.0000      0.0000      0.0000
       126      0.015819      0.0000      0.0158      0.0000      0.0000      0.0000      0.0158      0.0000      0.0000      0.0000
       127      0.015002      0.0000      0.0150      0.0000      0.0000      0.0000      0.0150      0.0000      0.0000      0.0000
       128      0.008159      0.0000      0.0082      0.0000      0.0000      0.0000      0.0082      0.0000      0.0000      0.0000
       129      0.007155      0.0000      0.0072      0.0000      0.0000      0.0000      0.0072      0.0000      0.0000      0.0000
       130      0.004788      0.0000      0.0048      0.0000      0.0000      0.0000      0.0048      0.0000      0.0000      0.0000
       131      0.001162      0.0000      0.0012      0.0000      0.0000      0.0000      0.0012      0.0000      0.0000      0.0000
       132      0.002173      0.0000      0.0022      0.0000      0.0000      0.0000      0.0022      0.0000      0.0000      0.0000
       133      0.000004      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
       134      0.006420      0.0000      0.0064      0.0000      0.0000      0.0000      0.0064      0.0000      0.0000      0.0000
       135      0.000425      0.0000      0.0004      0.0000      0.0000      0.0000      0.0004      0.0000      0.0000      0.0000
       136      0.000107      0.0000      0.0001      0.0000      0.0000      0.0000      0.0001      0.0000      0.0000      0.0000
       137      0.000002      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
       138      0.004370      0.0000      0.0044      0.0000      0.0000      0.0000      0.0044      0.0000      0.0000      0.0000
       139      0.005096      0.0000      0.0051      0.0000      0.0000      0.0000      0.0051      0.0000      0.0000      0.0000
       140      0.003480      0.0000      0.0035      0.0000      0.0000      0.0000      0.0035      0.0000      0.0000      0.0000
       141      0.001753      0.0000      0.0018      0.0000      0.0000      0.0000      0.0018      0.0000      0.0000      0.0000
       142      0.003846      0.0000      0.0038      0.0000      0.0000      0.0000      0.0038      0.0000      0.0000      0.0000
       143      0.007918      0.0000      0.0079      0.0000      0.0000      0.0000      0.0079      0.0000      0.0000      0.0000
       144      0.004149      0.0000      0.0041      0.0000      0.0000      0.0000      0.0041      0.0000      0.0000      0.0000
       145      0.000063      0.0000      0.0001      0.0000      0.0000      0.0000      0.0001      0.0000      0.0000      0.0000
       146      0.000079      0.0000      0.0001      0.0000      0.0000      0.0000      0.0001      0.0000      0.0000      0.0000
