#                       1.000e-06  2.000e-04  1.000e-04  2.000e-03  1.000e-03
# iter          energy    delta_e   grad_max   grad_rms   disp_max   disp_rms
108    -5.370213194304 -1.173e-02  1.047e-01  3.864e-02  1.362e-02  6.968e-03 
109    -5.384349089042 -1.414e-02  2.564e-01  5.303e-02  3.159e-02  1.080e-02 
110    -5.396000946883 -1.165e-02  8.526e-02  3.504e-02  1.032e-02  6.464e-03 
111    -5.413322470123 -1.732e-02  3.307e-01  6.236e-02  3.410e-02  1.432e-02 
112    -5.426446356429 -1.312e-02  6.614e-02  3.150e-02  9.644e-03  5.978e-03 
113    -5.503373684123 -7.693e-02  8.299e-01  1.380e-01  1.412e-01  6.478e-02 
114    -5.548015864181 -4.464e-02  6.522e-02  3.444e-02  2.589e-02  1.042e-02 
115    -5.668006091923 -1.200e-01  2.250e-01  8.940e-02  1.646e-01  7.247e-02 
116    -5.714011740613 -4.601e-02  1.941e-01  5.631e-02  3.140e-02  1.646e-02 
117    -5.734355367025 -2.034e-02  9.866e-02  5.926e-02  2.899e-02  1.083e-02 
118    -5.752319862301 -1.796e-02  2.375e-01  5.547e-02  3.758e-02  9.295e-03 
119    -5.770805574308 -1.849e-02  1.423e-01  6.274e-02  2.846e-02  1.046e-02 
120    -5.788530255587 -1.772e-02  1.918e-01  5.117e-02  3.730e-02  8.278e-03 
121    -5.810732580588 -2.220e-02  1.715e-01  7.079e-02  4.080e-02  1.267e-02 
122    -5.829849117113 -1.912e-02  1.323e-01  4.754e-02  3.700e-02  7.643e-03 
123    -5.869724563070 -3.988e-02  2.456e-01  1.004e-01  8.791e-02  2.307e-02 
124    -5.899024858945 -2.930e-02  6.412e-02  4.683e-02  4.625e-02  8.523e-03 
125    -6.020747572277 -1.217e-01  3.216e-01  9.619e-02  2.379e-01  5.551e-02 
126    -6.046177741169 -2.543e-02  6.291e-02  4.174e-02  3.739e-02  8.005e-03 
127    -6.089062949315 -4.289e-02  3.419e-01  8.913e-02  8.201e-02  2.903e-02 
128    -6.111674073607 -2.261e-02  7.735e-02  3.908e-02  2.804e-02  7.268e-03 
129    -6.143365332113 -3.169e-02  1.677e-01  6.079e-02  5.266e-02  2.224e-02 
130    -6.159801565403 -1.644e-02  1.061e-01  3.657e-02  2.395e-02  8.446e-03 
131    -6.169254479589 -9.453e-03  1.842e-01  4.588e-02  2.269e-02  8.184e-03 
132    -6.177137355959 -7.883e-03  7.998e-02  3.143e-02  1.831e-02  5.363e-03 
133    -6.184855450753 -7.718e-03  1.506e-01  3.795e-02  1.971e-02  6.892e-03 
134    -6.190626799942 -5.771e-03  5.380e-02  2.689e-02  1.340e-02  4.347e-03 
135    -6.198230736069 -7.604e-03  1.919e-01  4.266e-02  2.755e-02  8.623e-03 
136    -6.204002056898 -5.771e-03  3.551e-02  2.215e-02  1.316e-02  3.999e-03 
137    -6.216092137004 -1.209e-02  2.822e-01  5.437e-02  5.961e-02  1.622e-02 
138    -6.223728028232 -7.636e-03  3.140e-02  1.866e-02  1.129e-02  4.008e-03 
139    -6.242481294437 -1.875e-02  2.970e-01  7.196e-02  1.260e-01  3.082e-02 
140    -6.255415375526 -1.293e-02  4.801e-02  1.936e-02  2.303e-02  5.199e-03 
141    -6.260160216296 -4.745e-03  7.965e-02  3.647e-02  3.575e-02  7.833e-03 
142    -6.264584833396 -4.425e-03  3.395e-02  1.898e-02  1.917e-02  3.853e-03 
143    -6.270508537667 -5.924e-03  1.458e-01  4.080e-02  4.397e-02  9.376e-03 
144    -6.275522315722 -5.014e-03  2.990e-02  1.829e-02  1.467e-02  3.528e-03 
145    -6.325902486855 -5.038e-02  7.218e-01  1.330e-01  3.805e-01  7.086e-02 
146    -6.367237214435 -4.133e-02  8.313e-02  3.438e-02  2.427e-02  9.046e-03 
147    -6.378396312075 -1.116e-02  1.372e-01  4.903e-02  5.552e-02  9.769e-03 
148    -6.387333112346 -8.937e-03  8.912e-02  3.346e-02  2.320e-02  5.679e-03 
149    -6.397810870780 -1.048e-02  1.489e-01  5.110e-02  5.156e-02  9.315e-03 
150    -6.406655116704 -8.844e-03  5.482e-02  3.046e-02  2.138e-02  4.980e-03 
151    -6.425370543986 -1.872e-02  1.789e-01  6.391e-02  1.021e-01  1.662e-02 
152    -6.436421085539 -1.105e-02  3.325e-02  2.577e-02  2.502e-02  5.097e-03 
153    -6.465821142928 -2.940e-02  5.717e-02  2.709e-02  1.737e-01  2.757e-02 
154    -6.468391100240 -2.570e-03  4.000e-02  1.615e-02  1.238e-02  2.954e-03 
155    -6.470619538800 -2.228e-03  4.457e-02  2.222e-02  9.319e-03  4.233e-03 
156    -6.472246639634 -1.627e-03  3.442e-02  1.263e-02  9.964e-03  2.038e-03 
157    -6.477433789234 -5.187e-03  1.032e-01  3.804e-02  3.606e-02  1.298e-02 
158    -6.481036312684 -3.603e-03  2.431e-02  1.070e-02  1.553e-02  2.855e-03 
159    -6.490575686036 -9.539e-03  2.400e-01  4.771e-02  6.323e-02  2.677e-02 
160    -6.497018971909 -6.443e-03  2.572e-02  1.479e-02  1.091e-02  4.203e-03 
161    -6.498961756112 -1.943e-03  4.267e-02  1.466e-02  1.422e-02  3.648e-03 
162    -6.500389905896 -1.428e-03  4.189e-02  1.621e-02  1.072e-02  2.948e-03 
163    -6.501616470406 -1.227e-03  5.094e-02  1.413e-02  7.517e-03  2.282e-03 
164    -6.502903494782 -1.287e-03  3.387e-02  1.477e-02  6.177e-03  2.415e-03 
165    -6.504187783837 -1.284e-03  5.275e-02  1.459e-02  6.577e-03  2.345e-03 
166    -6.505653170830 -1.465e-03  4.947e-02  1.924e-02  8.406e-03  3.242e-03 
167    -6.507121840324 -1.469e-03  4.854e-02  1.447e-02  8.707e-03  2.405e-03 
168    -6.508778161929 -1.656e-03  4.716e-02  1.809e-02  8.393e-03  3.152e-03 
169    -6.510195256175 -1.417e-03  3.479e-02  1.358e-02  6.644e-03  2.079e-03 
170    -6.513171006500 -2.976e-03  7.758e-02  2.576e-02  1.609e-02  5.798e-03 
171    -6.515364604740 -2.194e-03  3.450e-02  1.430e-02  1.005e-02  2.620e-03 
172    -6.519407752855 -4.043e-03  1.271e-01  3.733e-02  2.494e-02  8.924e-03 
173    -6.523411660665 -4.004e-03  3.897e-02  1.493e-02  1.367e-02  3.385e-03 
174    -6.536065140985 -1.265e-02  2.753e-01  6.747e-02  6.841e-02  2.448e-02 
175    -6.547867152098 -1.180e-02  5.772e-02  1.806e-02  2.160e-02  5.399e-03 
176    -6.603656590973 -5.579e-02  2.785e-01  7.293e-02  1.415e-01  5.647e-02 
177    -6.619159999357 -1.550e-02  6.202e-02  2.268e-02  2.323e-02  6.350e-03 
178    -6.630941876316 -1.178e-02  1.148e-01  4.575e-02  3.575e-02  1.553e-02 
179    -6.638554296942 -7.612e-03  9.595e-02  2.228e-02  1.827e-02  5.456e-03 
180    -6.642749889052 -4.196e-03  7.758e-02  2.813e-02  1.052e-02  5.356e-03 
181    -6.646087394562 -3.338e-03  1.125e-01  2.264e-02  1.187e-02  3.799e-03 
182    -6.649369404340 -3.282e-03  6.685e-02  2.558e-02  8.650e-03  4.279e-03 
183    -6.652357062839 -2.988e-03  1.012e-01  2.131e-02  9.563e-03  3.386e-03 
184    -6.655843985841 -3.487e-03  7.558e-02  2.844e-02  1.099e-02  4.921e-03 
185    -6.658984545131 -3.141e-03  9.772e-02  2.094e-02  1.137e-02  3.419e-03 
186    -6.662516731436 -3.532e-03  7.291e-02  2.718e-02  1.126e-02  4.738e-03 
187    -6.665570200351 -3.053e-03  1.034e-01  2.159e-02  1.080e-02  3.455e-03 
188    -6.668999010561 -3.429e-03  7.839e-02  2.828e-02  1.158e-02  4.788e-03 
189    -6.672170054646 -3.171e-03  1.041e-01  2.183e-02  1.149e-02  3.522e-03 
190    -6.675653235466 -3.483e-03  7.884e-02  2.812e-02  1.192e-02  4.743e-03 
191    -6.678842746712 -3.190e-03  9.898e-02  2.155e-02  1.099e-02  3.433e-03 
192    -6.682689493859 -3.847e-03  9.118e-02  3.153e-02  1.472e-02  5.497e-03 
193    -6.686051929095 -3.362e-03  5.303e-02  1.880e-02  1.023e-02  2.844e-03 
194    -6.710350048916 -2.430e-02  2.644e-01  9.087e-02  1.218e-01  3.758e-02 
195    -6.729972011451 -1.962e-02  4.062e-02  2.160e-02  3.468e-02  6.596e-03 
196    -6.749742665341 -1.977e-02  4.882e-01  8.875e-02  1.144e-01  2.836e-02 
197    -6.769738377415 -2.000e-02  5.078e-02  2.762e-02  1.755e-02  7.569e-03 
198    -6.788355522741 -1.862e-02  3.060e-01  6.675e-02  7.810e-02  1.777e-02 
199    -6.802174765606 -1.382e-02  6.280e-02  3.321e-02  2.458e-02  6.504e-03 
200    -6.822446742505 -2.027e-02  4.171e-01  8.054e-02  8.155e-02  1.820e-02 
201    -6.841399282643 -1.895e-02  6.983e-02  3.781e-02  1.909e-02  7.690e-03 
202    -6.864648217250 -2.325e-02  3.761e-01  7.660e-02  7.931e-02  1.743e-02 
203    -6.882253641144 -1.761e-02  5.380e-02  3.627e-02  2.360e-02  7.168e-03 
204    -6.905201284963 -2.295e-02  2.954e-01  6.069e-02  8.266e-02  1.639e-02 
205    -6.916450077142 -1.125e-02  4.564e-02  3.093e-02  1.618e-02  5.962e-03 
206    -6.927246695305 -1.080e-02  1.954e-01  4.336e-02  4.869e-02  9.178e-03 
207    -6.933727442070 -6.481e-03  3.812e-02  2.697e-02  1.552e-02  4.503e-03 
208    -6.941270374738 -7.543e-03  1.852e-01  3.897e-02  4.298e-02  7.842e-03 
209    -6.946161903014 -4.892e-03  2.854e-02  2.301e-02  1.295e-02  3.966e-03 
210    -6.950988703402 -4.827e-03  1.710e-01  3.429e-02  3.563e-02  6.558e-03 
211    -6.954509274789 -3.521e-03  2.221e-02  1.778e-02  9.392e-03  3.170e-03 
212    -6.958509474842 -4.000e-03  1.392e-01  2.732e-02  3.464e-02  6.186e-03 
213    -6.960576816648 -2.067e-03  1.710e-02  1.318e-02  5.468e-03  2.013e-03 
214    -6.970762539175 -1.019e-02  4.221e-02  1.574e-02  1.205e-01  2.153e-02 
215    -6.971936409647 -1.174e-03  5.754e-02  1.305e-02  7.257e-03  2.251e-03 
216    -6.972669559848 -7.332e-04  2.527e-02  1.133e-02  3.438e-03  1.750e-03 
217    -6.973267969160 -5.984e-04  4.501e-02  1.058e-02  5.603e-03  1.588e-03 
218    -6.973792518258 -5.245e-04  2.246e-02  9.557e-03  3.117e-03  1.391e-03 
219    -6.974338860218 -5.463e-04  5.538e-02  1.153e-02  5.402e-03  1.758e-03 
220    -6.974837246087 -4.984e-04  2.175e-02  9.395e-03  3.095e-03  1.377e-03 
221    -6.975351855140 -5.146e-04  5.435e-02  1.133e-02  5.314e-03  1.694e-03 
222    -6.975811212290 -4.594e-04  2.268e-02  7.949e-03  2.695e-03  1.078e-03 
223    -6.976968573029 -1.157e-03  1.059e-01  1.883e-02  1.583e-02  4.192e-03 
224    -6.977874191139 -9.056e-04  2.446e-02  7.780e-03  3.224e-03  1.442e-03 
225    -6.986726007630 -8.852e-03  3.829e-01  6.464e-02  1.337e-01  3.217e-02 
226    -6.995777629966 -9.052e-03  4.765e-02  1.238e-02  1.091e-02  4.370e-03 
227    -7.002530954392 -6.753e-03  1.439e-01  5.248e-02  6.793e-02  1.681e-02 
228    -7.009004525434 -6.474e-03  6.857e-02  1.615e-02  2.066e-02  3.860e-03 
229    -7.014290289803 -5.286e-03  9.232e-02  3.336e-02  2.841e-02  1.074e-02 
230    -7.018547509277 -4.257e-03  7.870e-02  2.018e-02  1.318e-02  3.883e-03 
231    -7.020761499169 -2.214e-03  6.018e-02  2.148e-02  1.146e-02  3.290e-03 
232    -7.022636784314 -1.875e-03  6.155e-02  1.759e-02  9.650e-03  2.451e-03 
233    -7.025058687544 -2.422e-03  5.978e-02  2.609e-02  1.488e-02  4.193e-03 
234    -7.027198792176 -2.140e-03  5.745e-02  1.670e-02  1.174e-02  2.525e-03 
235    -7.029968809324 -2.770e-03  6.771e-02  2.974e-02  1.885e-02  5.227e-03 
236    -7.032422771283 -2.454e-03  5.499e-02  1.555e-02  1.312e-02  2.619e-03 
237    -7.035521993979 -3.099e-03  6.996e-02  3.001e-02  2.149e-02  5.946e-03 
238    -7.037895012037 -2.373e-03  5.034e-02  1.365e-02  1.228e-02  2.392e-03 
239    -7.043551079109 -5.656e-03  9.591e-02  3.833e-02  4.439e-02  1.225e-02 
240    -7.046924956570 -3.374e-03  3.562e-02  1.051e-02  1.535e-02  2.746e-03 
241    -7.057207958291 -1.028e-02  2.341e-02  9.221e-03  6.900e-02  2.478e-02 
242    -7.057590469758 -3.825e-04  2.289e-02  6.693e-03  4.029e-03  1.185e-03 
243    -7.057831259381 -2.408e-04  1.986e-02  6.216e-03  1.850e-03* 9.664e-04*
244    -7.058041297116 -2.100e-04  2.291e-02  6.145e-03  3.503e-03  9.374e-04*
245    -7.058230040540 -1.887e-04  1.839e-02  5.814e-03  1.905e-03* 8.694e-04*
246    -7.058409217081 -1.792e-04  2.064e-02  5.712e-03  3.332e-03  8.593e-04*
247    -7.058574953206 -1.657e-04  1.730e-02  5.347e-03  1.882e-03* 7.921e-04*
248    -7.058748895759 -1.739e-04  2.946e-02  6.644e-03  3.909e-03  1.038e-03 
249    -7.058908846028 -1.600e-04  1.635e-02  5.099e-03  1.615e-03* 7.813e-04*
250    -7.059066913335 -1.581e-04  2.682e-02  6.220e-03  3.717e-03  9.701e-04*
251    -7.059210884172 -1.440e-04  1.560e-02  4.734e-03  1.514e-03* 7.168e-04*
252    -7.059360890711 -1.500e-04  2.206e-02  5.546e-03  3.238e-03  8.826e-04*
253    -7.059490287680 -1.294e-04  1.493e-02  4.846e-03  1.639e-03* 7.238e-04*
254    -7.059612673991 -1.224e-04  1.485e-02  4.534e-03  2.734e-03  6.675e-04*
255    -7.059747219131 -1.345e-04  1.431e-02  5.463e-03  2.276e-03  8.654e-04*
256    -7.059863071248 -1.159e-04  1.431e-02  4.135e-03  2.915e-03  6.095e-04*
257    -7.060012230970 -1.492e-04  1.382e-02  5.971e-03  2.855e-03  1.037e-03 
258    -7.060127087607 -1.149e-04  1.376e-02  3.580e-03  2.699e-03  5.238e-04*
259    -7.060557856380 -4.308e-04  2.896e-02  1.099e-02  1.054e-02  3.518e-03 
260    -7.060850372655 -2.925e-04  1.238e-02  3.136e-03  4.824e-03  8.180e-04*
261    -7.063850467897 -3.000e-03  1.360e-02  4.214e-03  7.021e-02  2.416e-02 
262    -7.063915378700 -6.491e-05  7.528e-03  2.449e-03  1.097e-03* 4.425e-04*
263    -7.063966785103 -5.141e-05  9.860e-03  2.968e-03  2.322e-03  5.778e-04*
264    -7.064000719662 -3.393e-05  4.479e-03  2.320e-03  1.085e-03* 3.658e-04*
265    -7.064032919475 -3.220e-05  7.229e-03  2.517e-03  1.959e-03* 4.003e-04*
266    -7.064060579616 -2.766e-05  4.515e-03  2.037e-03  8.201e-04* 3.040e-04*
267    -7.064094425997 -3.385e-05  9.132e-03  2.659e-03  2.064e-03  4.616e-04*
268    -7.064121186602 -2.676e-05  4.560e-03  2.015e-03  8.607e-04* 3.147e-04*
269    -7.064149471092 -2.828e-05  1.013e-02  2.717e-03  2.107e-03  4.475e-04*
270    -7.064174597040 -2.513e-05  4.646e-03  1.702e-03  7.198e-04* 2.632e-04*
271    -7.064221876106 -4.728e-05  1.412e-02  3.204e-03  2.670e-03  7.408e-04*
272    -7.064250507516 -2.863e-05  4.763e-03  1.505e-03  6.782e-04* 2.440e-04*
273    -7.064990363382 -7.399e-04  8.322e-03  2.539e-03  3.514e-02  1.532e-02 
274    -7.065082427897 -9.206e-05  1.100e-02  4.060e-03  3.403e-03  1.131e-03 
275    -7.065132930991 -5.050e-05  5.695e-03  1.947e-03  1.630e-03* 3.933e-04*
276    -7.065168453308 -3.552e-05  6.851e-03  2.906e-03  1.598e-03* 5.697e-04*
277    -7.065193044579 -2.459e-05  5.806e-03  1.474e-03  1.104e-03* 2.244e-04*
278    -7.065334988527 -1.419e-04  8.568e-03  2.915e-03  8.711e-03  2.939e-03 
279    -7.065366529724 -3.154e-05  2.803e-03  1.177e-03  6.033e-04* 2.925e-04*
280    -7.065379281069 -1.275e-05  4.445e-03  1.442e-03  8.464e-04* 3.309e-04*
281    -7.065388118183 -8.837e-06  3.654e-03  1.064e-03  8.255e-04* 1.768e-04*
282    -7.065396983842 -8.866e-06  3.586e-03  1.506e-03  5.963e-04* 2.548e-04*
283    -7.065404665167 -7.681e-06  3.594e-03  9.411e-04  7.764e-04* 1.451e-04*
284    -7.065420957751 -1.629e-05  4.880e-03  2.163e-03  1.184e-03* 5.080e-04*
285    -7.065433559690 -1.260e-05  3.599e-03  8.793e-04  1.024e-03* 1.768e-04*
286    -7.065490970112 -5.741e-05  9.708e-03  4.056e-03  4.687e-03  1.861e-03 
287    -7.065530153313 -3.918e-05  3.420e-03  8.579e-04  1.799e-03* 3.018e-04*
288    -7.065608859990 -7.871e-05  1.958e-02  4.353e-03  6.856e-03  2.655e-03 
289    -7.065657818095 -4.896e-05  4.030e-03  1.553e-03  6.951e-04* 2.977e-04*
290    -7.065671470814 -1.365e-05  3.359e-03  9.409e-04  7.390e-04* 2.458e-04*
291    -7.065682693361 -1.122e-05  6.987e-03  1.637e-03  1.201e-03* 3.346e-04*
292    -7.065691152278 -8.459e-06  3.325e-03  9.570e-04  3.814e-04* 1.638e-04*
