# energy of ethane ( 0.0000 ps of eq)
         time    e_total         e_kin       e_pot  e_nonbond    e_bonded    e_boundary       e_vdw      e_elst      e_bond     e_angle   e_tors        e_oop temperature    pressure
      0.1439      7.392150      5.3640      2.0282      0.0000      2.0282      0.0000      0.0000      0.0000      0.9518      0.9206      0.1557      0.0000   224.93799     9.99274
      0.1449      7.391538      6.2893      1.1023      0.0000      1.1023      0.0000      0.0000      0.0000      0.1756      0.7771      0.1496      0.0000   263.73994    46.41208
      0.1459      7.391766      6.1058      1.2860      0.0000      1.2860      0.0000      0.0000      0.0000      0.4469      0.6944      0.1446      0.0000   256.04695    72.58463
      0.1469      7.392563      5.1375      2.2551      0.0000      2.2551      0.0000      0.0000      0.0000      1.4298      0.6843      0.1409      0.0000   215.44088    84.24869
      0.1479      7.393021      4.5264      2.8666      0.0000      2.8666      0.0000      0.0000      0.0000      1.9908      0.7379      0.1379      0.0000   189.81353    89.69091
      0.1489      7.392627      4.9304      2.4623      0.0000      2.4623      0.0000      0.0000      0.0000      1.4900      0.8376      0.1347      0.0000   206.75413    95.38564
      0.1499      7.391838      5.7841      1.6077      0.0000      1.6077      0.0000      0.0000      0.0000      0.5106      0.9667      0.1304      0.0000   242.55762    96.22267
      0.1509      7.391564      5.9569      1.4347      0.0000      1.4347      0.0000      0.0000      0.0000      0.2003      1.1100      0.1244      0.0000   249.80118    81.97079
      0.1519      7.392134      5.0581      2.3340      0.0000      2.3340      0.0000      0.0000      0.0000      0.9661      1.2512      0.1167      0.0000   212.11156    52.38513
      0.1529      7.392927      3.9123      3.4807      0.0000      3.4807      0.0000      0.0000      0.0000      2.0002      1.3729      0.1077      0.0000   164.06008    22.82742
      0.1539      7.393069      3.6636      3.7294      0.0000      3.7294      0.0000      0.0000      0.0000      2.1726      1.4590      0.0978      0.0000   153.63406    12.53767
      0.1549      7.392413      4.5185      2.8739      0.0000      2.8739      0.0000      0.0000      0.0000      1.2889      1.4975      0.0875      0.0000   189.48317    27.21258
      0.1559      7.391699      5.5337      1.8580      0.0000      1.8580      0.0000      0.0000      0.0000      0.3019      1.4790      0.0771      0.0000   232.05599    54.28673
      0.1569      7.391717      5.6799      1.7119      0.0000      1.7119      0.0000      0.0000      0.0000      0.2487      1.3966      0.0666      0.0000   238.18501    75.68625
      0.1579      7.392424      4.9783      2.4141      0.0000      2.4141      0.0000      0.0000      0.0000      1.1068      1.2515      0.0559      0.0000   208.76506    84.07077
