# energy of h2o_5 ( 0.0000 ps of eq)
         time    e_total         e_kin       e_pot  e_nonbond    e_bonded    e_boundary       e_vdw      e_elst      e_bond     e_angle   e_tors        e_oop temperature    pressure
      0.5449    -22.264207     10.4060    -32.6702    -34.6620      1.9918      0.0000      8.9779    -43.6399      1.3571      0.6347      0.0000      0.0000   232.73380   128.57954
      0.5499    -22.265003     11.2224    -33.4874    -38.8834      5.3961      0.0000      8.3524    -47.2359      4.1606      1.2354      0.0000      0.0000   250.99176    79.79126
      0.5549    -22.264449      9.8292    -32.0937    -35.6337      3.5401      0.0000      7.7133    -43.3471      1.1382      2.4018      0.0000      0.0000   219.83324   138.59557
      0.5599    -22.263488      7.4714    -29.7349    -34.8558      5.1209      0.0000      7.1566    -42.0124      4.3967      0.7242      0.0000      0.0000   167.09960    25.55130
      0.5649    -22.263666      7.8415    -30.1052    -34.6623      4.5571      0.0000      6.6734    -41.3357      2.0392      2.5179      0.0000      0.0000   175.37866   117.83187
      0.5699    -22.263680      8.0266    -30.2903    -35.7706      5.4803      0.0000      6.4520    -42.2226      4.2001      1.2803      0.0000      0.0000   179.51753    39.99443
      0.5749    -22.263063      7.0831    -29.3462    -33.1475      3.8013      0.0000      6.3908    -39.5382      2.9185      0.8828      0.0000      0.0000   158.41555    86.83640
      0.5799    -22.263431      7.2553    -29.5187    -36.3999      6.8812      0.0000      6.6001    -43.0000      3.1763      3.7049      0.0000      0.0000   162.26674    54.23628
      0.5849    -22.264222      7.8187    -30.0829    -33.5516      3.4686      0.0000      6.8015    -40.3531      2.9648      0.5038      0.0000      0.0000   174.86824    78.20762
      0.5899    -22.263850      6.4982    -28.7621    -31.9017      3.1396      0.0000      7.0575    -38.9592      2.3358      0.8038      0.0000      0.0000   145.33455    72.56069
      0.5949    -22.263629      6.0265    -28.2901    -35.5132      7.2231      0.0000      7.1605    -42.6738      3.4432      3.7799      0.0000      0.0000   134.78485    33.61395
      0.5999    -22.264479      8.4523    -30.7168    -32.8149      2.0982      0.0000      7.1486    -39.9635      1.8414      0.2568      0.0000      0.0000   189.03784   115.84872
      0.6049    -22.264368      7.7609    -30.0253    -34.7123      4.6870      0.0000      7.1717    -41.8840      4.0626      0.6244      0.0000      0.0000   173.57528    30.70619
      0.6099    -22.263615      6.1750    -28.4386    -33.3081      4.8694      0.0000      7.3162    -40.6243      1.8063      3.0631      0.0000      0.0000   138.10646   102.63782
      0.6149    -22.263950      7.1039    -29.3679    -34.1683      4.8004      0.0000      7.4934    -41.6617      4.1680      0.6324      0.0000      0.0000   158.88126    24.47274
      0.6199    -22.264252      9.0825    -31.3468    -34.0938      2.7471      0.0000      7.7760    -41.8698      2.2890      0.4581      0.0000      0.0000   203.13301   125.85199
      0.6249    -22.263311      8.0173    -30.2806    -37.6263      7.3457      0.0000      8.2509    -45.8772      4.1387      3.2070      0.0000      0.0000   179.30996    51.16123
      0.6299    -22.263028      8.2052    -30.4682    -34.4589      3.9907      0.0000      8.5301    -42.9890      3.1513      0.8394      0.0000      0.0000   183.51114    94.95674
      0.6349    -22.263485      8.9147    -31.1782    -36.6384      5.4602      0.0000      8.9014    -45.5399      4.1532      1.3071      0.0000      0.0000   199.38099    89.91614
      0.6399    -22.263361      8.6372    -30.9005    -36.5191      5.6186      0.0000      9.2162    -45.7353      3.4123      2.2063      0.0000      0.0000   193.17317    79.68548
      0.6449    -22.263214      7.7547    -30.0179    -34.3449      4.3270      0.0000      9.2784    -43.6233      3.4346      0.8924      0.0000      0.0000   173.43599    96.47711
      0.6499    -22.264260      9.2130    -31.4773    -37.5343      6.0570      0.0000      9.7865    -47.3208      3.2358      2.8212      0.0000      0.0000   206.05208    68.93893
      0.6549    -22.264997     10.7040    -32.9690    -36.5052      3.5362      0.0000     10.1106    -46.6158      2.0089      1.5273      0.0000      0.0000   239.39827   150.14824
      0.6599    -22.264579      9.3675    -31.6321    -35.7325      4.1004      0.0000     10.6322    -46.3647      3.3966      0.7038      0.0000      0.0000   209.50762    62.27870
      0.6649    -22.264289      8.8984    -31.1627    -36.6020      5.4393      0.0000     11.0961    -47.6981      1.8878      3.5515      0.0000      0.0000   199.01632   138.32172
      0.6699    -22.264347      9.4394    -31.7037    -36.5623      4.8586      0.0000     11.3317    -47.8940      4.3647      0.4939      0.0000      0.0000   211.11519    77.75499
      0.6749    -22.263151      8.2818    -30.5449    -34.3350      3.7901      0.0000     11.4208    -45.7558      3.1274      0.6627      0.0000      0.0000   185.22454   114.54706
      0.6799    -22.262081      6.5517    -28.8138    -37.6348      8.8209      0.0000     11.3045    -48.9393      5.3880      3.4329      0.0000      0.0000   146.53160    61.38274
      0.6849    -22.262613      7.2946    -29.5572    -34.1027      4.5455      0.0000     10.9968    -45.0995      4.0074      0.5381      0.0000      0.0000   163.14636    82.96902
      0.6899    -22.263202      7.8576    -30.1208    -34.9490      4.8282      0.0000     10.3762    -45.3252      4.5023      0.3258      0.0000      0.0000   175.73812    88.09793
      0.6949    -22.263527      7.6736    -29.9371    -36.1636      6.2265      0.0000     10.0144    -46.1780      2.8845      3.3420      0.0000      0.0000   171.62203    66.11341
      0.6999    -22.264753      9.5996    -31.8644    -35.1291      3.2648      0.0000      9.5884    -44.7176      2.5492      0.7156      0.0000      0.0000   214.69869   116.88830
      0.7049    -22.265904     10.8979    -33.1638    -36.2966      3.1328      0.0000      9.3971    -45.6937      2.1190      1.0138      0.0000      0.0000   243.73495    92.25079
      0.7099    -22.265178      8.7545    -31.0197    -35.5071      4.4875      0.0000      9.2165    -44.7236      1.4530      3.0345      0.0000      0.0000   195.79715   122.30317
      0.7149    -22.264069      6.8922    -29.1563    -33.2144      4.0581      0.0000      9.1952    -42.4096      3.4795      0.5786      0.0000      0.0000   154.14596    49.24038
      0.7199    -22.263610      7.3356    -29.5993    -34.4246      4.8253      0.0000      9.0419    -43.4665      2.5841      2.2412      0.0000      0.0000   164.06396   106.22328
      0.7249    -22.262642      6.5785    -28.8411    -35.9250      7.0839      0.0000      8.7668    -44.6918      5.0262      2.0577      0.0000      0.0000   147.12918    50.99082
      0.7299    -22.261628      4.6157    -26.8773    -31.6805      4.8032      0.0000      8.5575    -40.2380      3.9486      0.8546      0.0000      0.0000   103.23105    55.94243
      0.7349    -22.262441      5.9844    -28.2469    -36.1396      7.8927      0.0000      8.4276    -44.5672      5.0314      2.8613      0.0000      0.0000   133.84364    53.46527
      0.7399    -22.264011      9.4981    -31.7621    -35.1645      3.4025      0.0000      8.4900    -43.6546      2.4493      0.9531      0.0000      0.0000   212.42737    92.76691
      0.7449    -22.264546      9.5758    -31.8403    -36.0828      4.2424      0.0000      8.4898    -44.5726      3.3109      0.9315      0.0000      0.0000   214.16581    96.21666
      0.7499    -22.265021      8.6318    -30.8969    -35.7960      4.8991      0.0000      8.6711    -44.4671      1.8085      3.0906      0.0000      0.0000   193.05398    77.53879
      0.7549    -22.265648      9.1389    -31.4045    -33.3254      1.9209      0.0000      8.5467    -41.8721      1.4392      0.4817      0.0000      0.0000   204.39423   113.54037
      0.7599    -22.264788      8.7865    -31.0513    -34.9229      3.8716      0.0000      8.4015    -43.3244      3.4268      0.4448      0.0000      0.0000   196.51302    69.34832
      0.7649    -22.263214      8.5843    -30.8475    -36.5467      5.6992      0.0000      8.1996    -44.7463      2.2588      3.4404      0.0000      0.0000   191.99060   104.53457
      0.7699    -22.262664      8.5018    -30.7645    -37.2837      6.5192      0.0000      7.7985    -45.0822      6.0405      0.4787      0.0000      0.0000   190.14569    61.05883
      0.7749    -22.262410      7.5504    -29.8128    -33.6325      3.8197      0.0000      7.6232    -41.2557      3.2940      0.5257      0.0000      0.0000   168.86700    89.11597
