# energy of h2o ( 0.0000 ps of eq)
         time    e_total         e_kin       e_pot  e_nonbond    e_bonded    e_boundary       e_vdw      e_elst      e_bond     e_angle   e_tors        e_oop temperature    pressure
      3.5199      3.524197      2.2330      1.2912      0.0000      1.2912      0.0000      0.0000      0.0000      0.5566      0.7346      0.0000      0.0000   249.71077     0.00000
      3.5399      3.523183      3.3628      0.1604      0.0000      0.1604      0.0000      0.0000      0.0000      0.1083      0.0521      0.0000      0.0000   376.04900     0.00000
      3.5599      3.523699      2.8324      0.6913      0.0000      0.6913      0.0000      0.0000      0.0000      0.4673      0.2240      0.0000      0.0000   316.73411    -0.00000
      3.5799      3.523919      2.3041      1.2199      0.0000      1.2199      0.0000      0.0000      0.0000      0.5465      0.6734      0.0000      0.0000   257.65494    -0.00000
      3.5999      3.523775      2.1884      1.3354      0.0000      1.3354      0.0000      0.0000      0.0000      0.1632      1.1722      0.0000      0.0000   244.71731     0.00000
      3.6199      3.524195      2.1648      1.3594      0.0000      1.3594      0.0000      0.0000      0.0000      0.5365      0.8229      0.0000      0.0000   242.07992     0.00000
      3.6399      3.523076      3.4181      0.1050      0.0000      0.1050      0.0000      0.0000      0.0000      0.0104      0.0946      0.0000      0.0000   382.23603     0.00000
      3.6599      3.523893      2.7181      0.8058      0.0000      0.8058      0.0000      0.0000      0.0000      0.6511      0.1547      0.0000      0.0000   303.95751    -0.00000
      3.6799      3.523574      2.6289      0.8947      0.0000      0.8947      0.0000      0.0000      0.0000      0.2398      0.6549      0.0000      0.0000   293.97739    -0.00000
      3.6999      3.524076      1.9479      1.5762      0.0000      1.5762      0.0000      0.0000      0.0000      0.4170      1.1592      0.0000      0.0000   217.82801     0.00000
      3.7199      3.523996      2.2783      1.2457      0.0000      1.2457      0.0000      0.0000      0.0000      0.3600      0.8857      0.0000      0.0000   254.77894     0.00000
      3.7399      3.523195      3.2803      0.2429      0.0000      0.2429      0.0000      0.0000      0.0000      0.0836      0.1593      0.0000      0.0000   366.82672     0.00000
      3.7599      3.523910      2.7220      0.8019      0.0000      0.8019      0.0000      0.0000      0.0000      0.6958      0.1061      0.0000      0.0000   304.39094    -0.00000
      3.7799      3.523346      2.8799      0.6434      0.0000      0.6434      0.0000      0.0000      0.0000      0.0416      0.6019      0.0000      0.0000   322.05013     0.00000
      3.7999      3.524348      1.7101      1.8142      0.0000      1.8142      0.0000      0.0000      0.0000      0.6524      1.1619      0.0000      0.0000   191.23525     0.00000
      3.8199      3.523708      2.4881      1.0356      0.0000      1.0356      0.0000      0.0000      0.0000      0.1356      0.9001      0.0000      0.0000   278.23347     0.00000
      3.8399      3.523512      2.9728      0.5507      0.0000      0.5507      0.0000      0.0000      0.0000      0.3140      0.2366      0.0000      0.0000   332.44208    -0.00000
      3.8599      3.523690      2.9300      0.5937      0.0000      0.5937      0.0000      0.0000      0.0000      0.5307      0.0630      0.0000      0.0000   327.64665    -0.00000
      3.8799      3.523377      2.9030      0.6204      0.0000      0.6204      0.0000      0.0000      0.0000      0.0350      0.5853      0.0000      0.0000   324.63544     0.00000
      3.8999      3.524428      1.6736      1.8508      0.0000      1.8508      0.0000      0.0000      0.0000      0.7265      1.1243      0.0000      0.0000   187.15334     0.00000
      3.9199      3.523526      2.5700      0.9536      0.0000      0.9536      0.0000      0.0000      0.0000      0.0282      0.9253      0.0000      0.0000   287.39056     0.00000
      3.9399      3.523830      2.6745      0.8493      0.0000      0.8493      0.0000      0.0000      0.0000      0.5445      0.3048      0.0000      0.0000   299.07885    -0.00000
      3.9599      3.523398      3.1980      0.3254      0.0000      0.3254      0.0000      0.0000      0.0000      0.3025      0.0230      0.0000      0.0000   357.61817    -0.00000
      3.9799      3.523557      2.7999      0.7237      0.0000      0.7237      0.0000      0.0000      0.0000      0.1797      0.5440      0.0000      0.0000   313.09820     0.00000
      3.9999      3.524315      1.7870      1.7374      0.0000      1.7374      0.0000      0.0000      0.0000      0.6417      1.0957      0.0000      0.0000   199.83003     0.00000
      4.0199      3.523524      2.5399      0.9836      0.0000      0.9836      0.0000      0.0000      0.0000      0.0573      0.9263      0.0000      0.0000   284.03073     0.00000
      4.0399      3.524054      2.4389      1.0851      0.0000      1.0851      0.0000      0.0000      0.0000      0.6860      0.3991      0.0000      0.0000   272.73492    -0.00000
      4.0599      3.523115      3.4434      0.0797      0.0000      0.0797      0.0000      0.0000      0.0000      0.0746      0.0051      0.0000      0.0000   385.06745     0.00000
      4.0799      3.523863      2.6122      0.9117      0.0000      0.9117      0.0000      0.0000      0.0000      0.4350      0.4767      0.0000      0.0000   292.11058     0.00000
      4.0999      3.523991      2.0603      1.4636      0.0000      1.4636      0.0000      0.0000      0.0000      0.3855      1.0782      0.0000      0.0000   230.40122     0.00000
      4.1199      3.523766      2.3134      1.2104      0.0000      1.2104      0.0000      0.0000      0.0000      0.3089      0.9015      0.0000      0.0000   258.69835    -0.00000
      4.1399      3.524027      2.4122      1.1119      0.0000      1.1119      0.0000      0.0000      0.0000      0.6309      0.4810      0.0000      0.0000   269.74434    -0.00000
      4.1599      3.523053      3.5119      0.0112      0.0000      0.0112      0.0000      0.0000      0.0000      0.0105      0.0007      0.0000      0.0000   392.72026     0.00000
      4.1799      3.524036      2.5096      1.0145      0.0000      1.0145      0.0000      0.0000      0.0000      0.5866      0.4279      0.0000      0.0000   280.63650     0.00000
      4.1999      3.523704      2.3433      1.1804      0.0000      1.1804      0.0000      0.0000      0.0000      0.1557      1.0247      0.0000      0.0000   262.04198     0.00000
      4.2199      3.524080      2.0053      1.5188      0.0000      1.5188      0.0000      0.0000      0.0000      0.6004      0.9184      0.0000      0.0000   224.24897    -0.00000
      4.2399      3.523844      2.5335      0.9904      0.0000      0.9904      0.0000      0.0000      0.0000      0.4425      0.5479      0.0000      0.0000   283.31099    -0.00000
      4.2599      3.523189      3.3978      0.1254      0.0000      0.1254      0.0000      0.0000      0.0000      0.1089      0.0165      0.0000      0.0000   379.96665     0.00000
      4.2799      3.524037      2.5486      0.9754      0.0000      0.9754      0.0000      0.0000      0.0000      0.6307      0.3447      0.0000      0.0000   285.00302     0.00000
      4.2999      3.523507      2.5363      0.9872      0.0000      0.9872      0.0000      0.0000      0.0000      0.0078      0.9793      0.0000      0.0000   283.63029     0.00000
      4.3199      3.524381      1.7498      1.7746      0.0000      1.7746      0.0000      0.0000      0.0000      0.8647      0.9099      0.0000      0.0000   195.67343    -0.00000
      4.3399      3.523571      2.6959      0.8276      0.0000      0.8276      0.0000      0.0000      0.0000      0.1838      0.6438      0.0000      0.0000   301.47825    -0.00000
      4.3599      3.523505      3.1392      0.3843      0.0000      0.3843      0.0000      0.0000      0.0000      0.3409      0.0434      0.0000      0.0000   351.04222     0.00000
      4.3799      3.523801      2.7950      0.7288      0.0000      0.7288      0.0000      0.0000      0.0000      0.4703      0.2585      0.0000      0.0000   312.55358     0.00000
      4.3999      3.523563      2.5106      1.0130      0.0000      1.0130      0.0000      0.0000      0.0000      0.0713      0.9417      0.0000      0.0000   280.74903    -0.00000
      4.4199      3.524458      1.6731      1.8514      0.0000      1.8514      0.0000      0.0000      0.0000      0.9370      0.9143      0.0000      0.0000   187.09756    -0.00000
      4.4399      3.523410      2.7930      0.7304      0.0000      0.7304      0.0000      0.0000      0.0000      0.0287      0.7017      0.0000      0.0000   312.32893     0.00000
      4.4599      3.523810      2.8671      0.6567      0.0000      0.6567      0.0000      0.0000      0.0000      0.5662      0.0905      0.0000      0.0000   320.61915     0.00000
      4.4799      3.523464      3.0933      0.4302      0.0000      0.4302      0.0000      0.0000      0.0000      0.2417      0.1885      0.0000      0.0000   345.90778     0.00000
      4.4999      3.523784      2.3889      1.1349      0.0000      1.1349      0.0000      0.0000      0.0000      0.2737      0.8612      0.0000      0.0000   267.13861    -0.00000
      4.5199      3.524324      1.7666      1.7577      0.0000      1.7577      0.0000      0.0000      0.0000      0.7965      0.9612      0.0000      0.0000   197.55300    -0.00000
      4.5399      3.523449      2.7255      0.7979      0.0000      0.7979      0.0000      0.0000      0.0000      0.0350      0.7629      0.0000      0.0000   304.78769     0.00000
      4.5599      3.523966      2.7109      0.8131      0.0000      0.8131      0.0000      0.0000      0.0000      0.6689      0.1442      0.0000      0.0000   303.14732     0.00000
      4.5799      3.523185      3.3471      0.1761      0.0000      0.1761      0.0000      0.0000      0.0000      0.0632      0.1129      0.0000      0.0000   374.29571     0.00000
      4.5999      3.524041      2.2096      1.3144      0.0000      1.3144      0.0000      0.0000      0.0000      0.5173      0.7971      0.0000      0.0000   247.09180    -0.00000
      4.6199      3.524028      2.0335      1.4905      0.0000      1.4905      0.0000      0.0000      0.0000      0.5188      0.9717      0.0000      0.0000   227.39774    -0.00000
      4.6399      3.523691      2.4581      1.0655      0.0000      1.0655      0.0000      0.0000      0.0000      0.2188      0.8467      0.0000      0.0000   274.88634     0.00000
      4.6599      3.523905      2.7425      0.7814      0.0000      0.7814      0.0000      0.0000      0.0000      0.5912      0.1901      0.0000      0.0000   306.68642     0.00000
      4.6799      3.523080      3.4575      0.0655      0.0000      0.0655      0.0000      0.0000      0.0000      0.0084      0.0571      0.0000      0.0000   386.64456     0.00000
      4.6999      3.524210      2.1073      1.4169      0.0000      1.4169      0.0000      0.0000      0.0000      0.6897      0.7273      0.0000      0.0000   235.64943    -0.00000
      4.7199      3.523718      2.2939      1.2298      0.0000      1.2298      0.0000      0.0000      0.0000      0.2073      1.0225      0.0000      0.0000   256.52349    -0.00000
      4.7399      3.524037      2.1514      1.3726      0.0000      1.3726      0.0000      0.0000      0.0000      0.4878      0.8848      0.0000      0.0000   240.58590     0.00000
      4.7599      3.523648      2.9006      0.6230      0.0000      0.6230      0.0000      0.0000      0.0000      0.3740      0.2491      0.0000      0.0000   324.36448     0.00000
      4.7799      3.523221      3.3419      0.1813      0.0000      0.1813      0.0000      0.0000      0.0000      0.1581      0.0232      0.0000      0.0000   373.71133    -0.00000
      4.7999      3.524126      2.2432      1.2809      0.0000      1.2809      0.0000      0.0000      0.0000      0.6594      0.6215      0.0000      0.0000   250.85009    -0.00000
      4.8199      3.523585      2.4154      1.1082      0.0000      1.1082      0.0000      0.0000      0.0000      0.0317      1.0765      0.0000      0.0000   270.10702     0.00000
      4.8399      3.524298      1.8928      1.6315      0.0000      1.6315      0.0000      0.0000      0.0000      0.6841      0.9474      0.0000      0.0000   211.66697     0.00000
      4.8599      3.523378      3.0833      0.4401      0.0000      0.4401      0.0000      0.0000      0.0000      0.1435      0.2965      0.0000      0.0000   344.79318     0.00000
      4.8799      3.523482      3.1325      0.3909      0.0000      0.3909      0.0000      0.0000      0.0000      0.3883      0.0027      0.0000      0.0000   350.30085    -0.00000
      4.8999      3.523874      2.4857      1.0381      0.0000      1.0381      0.0000      0.0000      0.0000      0.4947      0.5435      0.0000      0.0000   277.97249    -0.00000
      4.9199      3.523636      2.4176      1.1060      0.0000      1.1060      0.0000      0.0000      0.0000      0.0239      1.0821      0.0000      0.0000   270.35288     0.00000
      4.9399      3.524387      1.7653      1.7591      0.0000      1.7591      0.0000      0.0000      0.0000      0.7421      1.0171      0.0000      0.0000   197.40203     0.00000
      4.9599      3.523200      3.1887      0.3345      0.0000      0.3345      0.0000      0.0000      0.0000      0.0040      0.3305      0.0000      0.0000   356.58208     0.00000
      4.9799      3.523770      2.8941      0.6297      0.0000      0.6297      0.0000      0.0000      0.0000      0.6285      0.0012      0.0000      0.0000   323.63776    -0.00000
      4.9999      3.523501      2.8491      0.6744      0.0000      0.6744      0.0000      0.0000      0.0000      0.2257      0.4487      0.0000      0.0000   318.60796    -0.00000
      5.0199      3.523906      2.2090      1.3149      0.0000      1.3149      0.0000      0.0000      0.0000      0.1918      1.1231      0.0000      0.0000   247.03003     0.00000
      5.0399      3.524221      1.8928      1.6314      0.0000      1.6314      0.0000      0.0000      0.0000      0.5841      1.0473      0.0000      0.0000   211.66390     0.00000
      5.0599      3.523275      3.0609      0.4623      0.0000      0.4623      0.0000      0.0000      0.0000      0.0799      0.3824      0.0000      0.0000   342.29481     0.00000
      5.0799      3.523878      2.7992      0.7247      0.0000      0.7247      0.0000      0.0000      0.0000      0.7131      0.0116      0.0000      0.0000   313.01950    -0.00000
      5.0999      3.523236      3.1322      0.3910      0.0000      0.3910      0.0000      0.0000      0.0000      0.0459      0.3451      0.0000      0.0000   350.26575     0.00000
      5.1199      3.524170      2.0236      1.5006      0.0000      1.5006      0.0000      0.0000      0.0000      0.3911      1.1095      0.0000      0.0000   226.28864     0.00000
      5.1399      3.523952      2.0746      1.4494      0.0000      1.4494      0.0000      0.0000      0.0000      0.3434      1.1060      0.0000      0.0000   231.99171     0.00000
      5.1599      3.523537      2.8018      0.7218      0.0000      0.7218      0.0000      0.0000      0.0000      0.3012      0.4206      0.0000      0.0000   313.31392    -0.00000
      5.1799      3.523790      2.8648      0.6590      0.0000      0.6590      0.0000      0.0000      0.0000      0.6218      0.0372      0.0000      0.0000   320.35851    -0.00000
      5.1999      3.523163      3.2293      0.2938      0.0000      0.2938      0.0000      0.0000      0.0000      0.0207      0.2732      0.0000      0.0000   361.12334     0.00000
      5.2199      3.524337      1.9433      1.5810      0.0000      1.5810      0.0000      0.0000      0.0000      0.5313      1.0497      0.0000      0.0000   217.31526     0.00000
      5.2399      3.523677      2.2701      1.2536      0.0000      1.2536      0.0000      0.0000      0.0000      0.0984      1.1551      0.0000      0.0000   253.86006     0.00000
      5.2599      3.523901      2.4516      1.0723      0.0000      1.0723      0.0000      0.0000      0.0000      0.6113      0.4610      0.0000      0.0000   274.15173    -0.00000
      5.2799      3.523529      3.0680      0.4555      0.0000      0.4555      0.0000      0.0000      0.0000      0.3909      0.0646      0.0000      0.0000   343.08796    -0.00000
      5.2999      3.523321      3.1564      0.3669      0.0000      0.3669      0.0000      0.0000      0.0000      0.1765      0.1905      0.0000      0.0000   352.96997     0.00000
      5.3199      3.524277      2.0134      1.5108      0.0000      1.5108      0.0000      0.0000      0.0000      0.5083      1.0025      0.0000      0.0000   225.15507     0.00000
      5.3399      3.523587      2.3493      1.1743      0.0000      1.1743      0.0000      0.0000      0.0000      0.0061      1.1682      0.0000      0.0000   262.71672     0.00000
      5.3599      3.524179      2.1617      1.3625      0.0000      1.3625      0.0000      0.0000      0.0000      0.8306      0.5319      0.0000      0.0000   241.73856    -0.00000
      5.3799      3.523253      3.2836      0.2396      0.0000      0.2396      0.0000      0.0000      0.0000      0.1416      0.0981      0.0000      0.0000   367.19467    -0.00000
      5.3999      3.523612      2.9612      0.5625      0.0000      0.5625      0.0000      0.0000      0.0000      0.4385      0.1239      0.0000      0.0000   331.13528     0.00000
      5.4199      3.524007      2.2838      1.2402      0.0000      1.2402      0.0000      0.0000      0.0000      0.3528      0.8874      0.0000      0.0000   255.38930     0.00000
      5.4399      3.523717      2.2172      1.3066      0.0000      1.3066      0.0000      0.0000      0.0000      0.1030      1.2036      0.0000      0.0000   247.93817    -0.00000
      5.4599      3.524257      2.0677      1.4566      0.0000      1.4566      0.0000      0.0000      0.0000      0.8681      0.5885      0.0000      0.0000   231.22277    -0.00000
      5.4799      3.523117      3.3674      0.1558      0.0000      0.1558      0.0000      0.0000      0.0000      0.0092      0.1466      0.0000      0.0000   376.56070     0.00000
      5.4999      3.523864      2.7812      0.7427      0.0000      0.7427      0.0000      0.0000      0.0000      0.6605      0.0822      0.0000      0.0000   311.00999     0.00000
      5.5199      3.523676      2.6117      0.9119      0.0000      0.9119      0.0000      0.0000      0.0000      0.1484      0.7635      0.0000      0.0000   292.06269     0.00000
      5.5399      3.523999      1.9816      1.5424      0.0000      1.5424      0.0000      0.0000      0.0000      0.3286      1.2138      0.0000      0.0000   221.59358    -0.00000
      5.5599      3.524117      2.1393      1.3848      0.0000      1.3848      0.0000      0.0000      0.0000      0.7134      0.6715      0.0000      0.0000   239.22765    -0.00000
      5.5799      3.523193      3.2822      0.2410      0.0000      0.2410      0.0000      0.0000      0.0000      0.0581      0.1830      0.0000      0.0000   367.03197     0.00000
      5.5999      3.523956      2.7387      0.7853      0.0000      0.7853      0.0000      0.0000      0.0000      0.7442      0.0411      0.0000      0.0000   306.25672     0.00000
      5.6199      3.523403      2.8597      0.6638      0.0000      0.6638      0.0000      0.0000      0.0000      0.0095      0.6543      0.0000      0.0000   319.78511     0.00000
      5.6399      3.524310      1.7485      1.7758      0.0000      1.7758      0.0000      0.0000      0.0000      0.5862      1.1896      0.0000      0.0000   195.52714    -0.00000
      5.6599      3.523842      2.3237      1.2001      0.0000      1.2001      0.0000      0.0000      0.0000      0.4178      0.7823      0.0000      0.0000   259.85331    -0.00000
      5.6799      3.523481      3.0118      0.5116      0.0000      0.5116      0.0000      0.0000      0.0000      0.2763      0.2353      0.0000      0.0000   336.80410     0.00000
      5.6999      3.523803      2.8814      0.6424      0.0000      0.6424      0.0000      0.0000      0.0000      0.6242      0.0182      0.0000      0.0000   322.21760     0.00000
      5.7199      3.523354      2.9500      0.5734      0.0000      0.5734      0.0000      0.0000      0.0000      0.0574      0.5160      0.0000      0.0000   329.88311     0.00000
      5.7399      3.524442      1.6344      1.8901      0.0000      1.8901      0.0000      0.0000      0.0000      0.7053      1.1848      0.0000      0.0000   182.76505    -0.00000
      5.7599      3.523619      2.4967      1.0269      0.0000      1.0269      0.0000      0.0000      0.0000      0.1573      0.8696      0.0000      0.0000   279.20195    -0.00000
      5.7799      3.523819      2.6822      0.8416      0.0000      0.8416      0.0000      0.0000      0.0000      0.5398      0.3018      0.0000      0.0000   299.93794     0.00000
      5.7999      3.523507      3.1359      0.3876      0.0000      0.3876      0.0000      0.0000      0.0000      0.3811      0.0066      0.0000      0.0000   350.67387     0.00000
      5.8199      3.523501      2.8693      0.6542      0.0000      0.6542      0.0000      0.0000      0.0000      0.2461      0.4081      0.0000      0.0000   320.86704    -0.00000
      5.8399      3.524369      1.7208      1.8036      0.0000      1.8036      0.0000      0.0000      0.0000      0.6620      1.1415      0.0000      0.0000   192.43043    -0.00000
      5.8599      3.523545      2.5175      1.0060      0.0000      1.0060      0.0000      0.0000      0.0000      0.0096      0.9964      0.0000      0.0000   281.52451     0.00000
      5.8799      3.524074      2.4408      1.0833      0.0000      1.0833      0.0000      0.0000      0.0000      0.7305      0.3528      0.0000      0.0000   272.94515     0.00000
      5.8999      3.523193      3.3950      0.1282      0.0000      0.1282      0.0000      0.0000      0.0000      0.1281      0.0001      0.0000      0.0000   379.64861     0.00000
      5.9199      3.523763      2.6791      0.8447      0.0000      0.8447      0.0000      0.0000      0.0000      0.5257      0.3190      0.0000      0.0000   299.59382    -0.00000
      5.9399      3.524078      2.0019      1.5222      0.0000      1.5222      0.0000      0.0000      0.0000      0.4471      1.0751      0.0000      0.0000   223.86087    -0.00000
      5.9599      3.523709      2.3586      1.1651      0.0000      1.1651      0.0000      0.0000      0.0000      0.0506      1.1145      0.0000      0.0000   263.75073     0.00000
      5.9799      3.524106      2.3567      1.1674      0.0000      1.1674      0.0000      0.0000      0.0000      0.7325      0.4349      0.0000      0.0000   263.54312     0.00000
      5.9999      3.523038      3.5159      0.0072      0.0000      0.0072      0.0000      0.0000      0.0000      0.0056      0.0016      0.0000      0.0000   393.16850     0.00000
      6.0199      3.523975      2.5500      0.9740      0.0000      0.9740      0.0000      0.0000      0.0000      0.7449      0.2291      0.0000      0.0000   285.15398    -0.00000
      6.0399      3.523731      2.3036      1.2202      0.0000      1.2202      0.0000      0.0000      0.0000      0.1911      1.0291      0.0000      0.0000   257.60033    -0.00000
      6.0599      3.524008      2.1126      1.4114      0.0000      1.4114      0.0000      0.0000      0.0000      0.2255      1.1860      0.0000      0.0000   236.24117     0.00000
      6.0799      3.523928      2.4431      1.0808      0.0000      1.0808      0.0000      0.0000      0.0000      0.5586      0.5222      0.0000      0.0000   273.20711     0.00000
      6.0999      3.523111      3.4427      0.0804      0.0000      0.0804      0.0000      0.0000      0.0000      0.0723      0.0081      0.0000      0.0000   384.98288     0.00000
      6.1199      3.524006      2.5588      0.9652      0.0000      0.9652      0.0000      0.0000      0.0000      0.7920      0.1732      0.0000      0.0000   286.13948    -0.00000
      6.1399      3.523493      2.5540      0.9694      0.0000      0.9694      0.0000      0.0000      0.0000      0.0284      0.9411      0.0000      0.0000   285.61010     0.00000
      6.1599      3.524305      1.8296      1.6947      0.0000      1.6947      0.0000      0.0000      0.0000      0.4133      1.2814      0.0000      0.0000   204.59653     0.00000
      6.1799      3.523647      2.6377      0.8859      0.0000      0.8859      0.0000      0.0000      0.0000      0.2919      0.5940      0.0000      0.0000   294.96903     0.00000
      6.1999      3.523374      3.1999      0.3235      0.0000      0.3235      0.0000      0.0000      0.0000      0.2987      0.0247      0.0000      0.0000   357.83383    -0.00000
      6.2199      3.523825      2.7403      0.7835      0.0000      0.7835      0.0000      0.0000      0.0000      0.6580      0.1255      0.0000      0.0000   306.43735    -0.00000
      6.2399      3.523453      2.6418      0.8817      0.0000      0.8817      0.0000      0.0000      0.0000      0.0313      0.8504      0.0000      0.0000   295.42091     0.00000
      6.2599      3.524457      1.7034      1.8210      0.0000      1.8210      0.0000      0.0000      0.0000      0.5108      1.3103      0.0000      0.0000   190.48810     0.00000
      6.2799      3.523421      2.7521      0.7713      0.0000      0.7713      0.0000      0.0000      0.0000      0.0686      0.7027      0.0000      0.0000   307.75629     0.00000
      6.2999      3.523706      2.9053      0.6184      0.0000      0.6184      0.0000      0.0000      0.0000      0.5747      0.0438      0.0000      0.0000   324.88532    -0.00000
      6.3199      3.523491      3.0593      0.4642      0.0000      0.4642      0.0000      0.0000      0.0000      0.3816      0.0826      0.0000      0.0000   342.10975    -0.00000
      6.3399      3.523652      2.5080      1.0156      0.0000      1.0156      0.0000      0.0000      0.0000      0.2330      0.7827      0.0000      0.0000   280.46157     0.00000
      6.3599      3.524359      1.7933      1.7311      0.0000      1.7311      0.0000      0.0000      0.0000      0.4438      1.2873      0.0000      0.0000   200.53789     0.00000
      6.3799      3.523401      2.7160      0.8074      0.0000      0.8074      0.0000      0.0000      0.0000      0.0144      0.7930      0.0000      0.0000   303.72067     0.00000
      6.3999      3.523920      2.7002      0.8237      0.0000      0.8237      0.0000      0.0000      0.0000      0.7474      0.0763      0.0000      0.0000   301.95472    -0.00000
      6.4199      3.523193      3.3327      0.1904      0.0000      0.1904      0.0000      0.0000      0.0000      0.1312      0.0592      0.0000      0.0000   372.68996    -0.00000
      6.4399      3.523923      2.3546      1.1693      0.0000      1.1693      0.0000      0.0000      0.0000      0.4892      0.6801      0.0000      0.0000   263.31003     0.00000
      6.4599      3.524110      1.9760      1.5481      0.0000      1.5481      0.0000      0.0000      0.0000      0.2743      1.2738      0.0000      0.0000   220.97317     0.00000
      6.4799      3.523588      2.5260      0.9976      0.0000      0.9976      0.0000      0.0000      0.0000      0.1285      0.8691      0.0000      0.0000   282.47383    -0.00000
      6.4999      3.523947      2.6426      0.8813      0.0000      0.8813      0.0000      0.0000      0.0000      0.7547      0.1266      0.0000      0.0000   295.51366    -0.00000
      6.5199      3.523044      3.4828      0.0402      0.0000      0.0402      0.0000      0.0000      0.0000      0.0046      0.0356      0.0000      0.0000   389.47499     0.00000
      6.5399      3.524147      2.2228      1.3013      0.0000      1.3013      0.0000      0.0000      0.0000      0.7054      0.5959      0.0000      0.0000   248.57304     0.00000
      6.5599      3.523790      2.2631      1.2607      0.0000      1.2607      0.0000      0.0000      0.0000      0.0800      1.1807      0.0000      0.0000   253.07728     0.00000
      6.5799      3.523942      2.1665      1.3574      0.0000      1.3574      0.0000      0.0000      0.0000      0.3840      0.9735      0.0000      0.0000   242.27423    -0.00000
      6.5999      3.523756      2.7798      0.7440      0.0000      0.7440      0.0000      0.0000      0.0000      0.5638      0.1801      0.0000      0.0000   310.85406    -0.00000
      6.6199      3.523144      3.4282      0.0949      0.0000      0.0949      0.0000      0.0000      0.0000      0.0781      0.0168      0.0000      0.0000   383.36884     0.00000
      6.6399      3.524166      2.2441      1.2800      0.0000      1.2800      0.0000      0.0000      0.0000      0.7479      0.5321      0.0000      0.0000   250.95387     0.00000
      6.6599      3.523602      2.4311      1.0925      0.0000      1.0925      0.0000      0.0000      0.0000      0.0068      1.0858      0.0000      0.0000   271.85707     0.00000
      6.6799      3.524256      1.8801      1.6442      0.0000      1.6442      0.0000      0.0000      0.0000      0.6110      1.0332      0.0000      0.0000   210.24003    -0.00000
      6.6999      3.523491      2.9574      0.5660      0.0000      0.5660      0.0000      0.0000      0.0000      0.3025      0.2635      0.0000      0.0000   330.72070    -0.00000
      6.7199      3.523416      3.2115      0.3119      0.0000      0.3119      0.0000      0.0000      0.0000      0.3049      0.0071      0.0000      0.0000   359.12976     0.00000
      6.7399      3.523963      2.4811      1.0429      0.0000      1.0429      0.0000      0.0000      0.0000      0.6005      0.4424      0.0000      0.0000   277.44994     0.00000
      6.7599      3.523618      2.4170      1.1066      0.0000      1.1066      0.0000      0.0000      0.0000      0.1018      1.0048      0.0000      0.0000   270.28794    -0.00000
      6.7799      3.524414      1.7240      1.8004      0.0000      1.8004      0.0000      0.0000      0.0000      0.7131      1.0873      0.0000      0.0000   192.79376    -0.00000
      6.7999      3.523301      3.0791      0.4442      0.0000      0.4442      0.0000      0.0000      0.0000      0.0795      0.3648      0.0000      0.0000   344.32058     0.00000
      6.8199      3.523725      2.9646      0.5591      0.0000      0.5591      0.0000      0.0000      0.0000      0.5588      0.0003      0.0000      0.0000   331.52591     0.00000
      6.8399      3.523631      2.7926      0.7310      0.0000      0.7310      0.0000      0.0000      0.0000      0.3488      0.3822      0.0000      0.0000   312.28612     0.00000
      6.8599      3.523822      2.2861      1.2377      0.0000      1.2377      0.0000      0.0000      0.0000      0.3574      0.8803      0.0000      0.0000   255.64767    -0.00000
      6.8799      3.524333      1.7432      1.7812      0.0000      1.7812      0.0000      0.0000      0.0000      0.6278      1.1534      0.0000      0.0000   194.93202    -0.00000
      6.8999      3.523304      3.0530      0.4703      0.0000      0.4703      0.0000      0.0000      0.0000      0.0070      0.4633      0.0000      0.0000   341.40731     0.00000
      6.9199      3.523917      2.8038      0.7201      0.0000      0.7201      0.0000      0.0000      0.0000      0.7172      0.0029      0.0000      0.0000   313.54194     0.00000
      6.9399      3.523309      3.0968      0.4266      0.0000      0.4266      0.0000      0.0000      0.0000      0.0989      0.3276      0.0000      0.0000   346.29976     0.00000
      6.9599      3.524121      2.0589      1.4652      0.0000      1.4652      0.0000      0.0000      0.0000      0.6631      0.8021      0.0000      0.0000   230.24015    -0.00000
      6.9799      3.524060      1.9674      1.5566      0.0000      1.5566      0.0000      0.0000      0.0000      0.3913      1.1653      0.0000      0.0000   220.01248    -0.00000
      6.9999      3.523529      2.8084      0.7151      0.0000      0.7151      0.0000      0.0000      0.0000      0.1206      0.5945      0.0000      0.0000   314.05284     0.00000
      7.0199      3.523874      2.8245      0.6994      0.0000      0.6994      0.0000      0.0000      0.0000      0.6855      0.0139      0.0000      0.0000   315.85196     0.00000
      7.0399      3.523177      3.2569      0.2663      0.0000      0.2663      0.0000      0.0000      0.0000      0.0096      0.2566      0.0000      0.0000   364.20881     0.00000
      7.0599      3.524294      1.9394      1.5849      0.0000      1.5849      0.0000      0.0000      0.0000      0.8563      0.7287      0.0000      0.0000   216.87416    -0.00000
      7.0799      3.523786      2.1815      1.3423      0.0000      1.3423      0.0000      0.0000      0.0000      0.1591      1.1832      0.0000      0.0000   243.94458    -0.00000
      7.0999      3.523856      2.5028      1.0211      0.0000      1.0211      0.0000      0.0000      0.0000      0.3048      0.7163      0.0000      0.0000   279.87468     0.00000
      7.1199      3.523657      2.9825      0.5412      0.0000      0.5412      0.0000      0.0000      0.0000      0.4983      0.0429      0.0000      0.0000   333.51981     0.00000
      7.1399      3.523244      3.2210      0.3023      0.0000      0.3023      0.0000      0.0000      0.0000      0.0894      0.2129      0.0000      0.0000   360.18912     0.00000
