# energy [kcal/mol] of he2 vs. time [ps] (0.0000 ps of eq)
#
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop     temp    press
 0.5000 -1.80006e-03  2.481e-04 -2.048e-03 -2.048e-03  0.000e+00  0.000e+00 -2.048e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.042   -0.029
 0.5200 -1.80006e-03  2.705e-04 -2.071e-03 -2.071e-03  0.000e+00  0.000e+00 -2.071e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.045   -0.029
 0.5400 -1.80006e-03  2.942e-04 -2.094e-03 -2.094e-03  0.000e+00  0.000e+00 -2.094e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.049   -0.029
 0.5600 -1.80006e-03  3.192e-04 -2.119e-03 -2.119e-03  0.000e+00  0.000e+00 -2.119e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.054   -0.030
 0.5800 -1.80006e-03  3.456e-04 -2.146e-03 -2.146e-03  0.000e+00  0.000e+00 -2.146e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.058   -0.030
 0.6000 -1.80006e-03  3.735e-04 -2.174e-03 -2.174e-03  0.000e+00  0.000e+00 -2.174e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.063   -0.030
 0.6200 -1.80006e-03  4.028e-04 -2.203e-03 -2.203e-03  0.000e+00  0.000e+00 -2.203e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.068   -0.030
 0.6400 -1.80006e-03  4.338e-04 -2.234e-03 -2.234e-03  0.000e+00  0.000e+00 -2.234e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.073   -0.030
 0.6600 -1.80006e-03  4.663e-04 -2.266e-03 -2.266e-03  0.000e+00  0.000e+00 -2.266e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.078   -0.030
 0.6800 -1.80006e-03  5.007e-04 -2.301e-03 -2.301e-03  0.000e+00  0.000e+00 -2.301e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.084   -0.030
 0.7000 -1.80006e-03  5.368e-04 -2.337e-03 -2.337e-03  0.000e+00  0.000e+00 -2.337e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.090   -0.030
 0.7200 -1.80006e-03  5.749e-04 -2.375e-03 -2.375e-03  0.000e+00  0.000e+00 -2.375e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.096   -0.030
 0.7400 -1.80006e-03  6.151e-04 -2.415e-03 -2.415e-03  0.000e+00  0.000e+00 -2.415e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.103   -0.031
 0.7600 -1.80006e-03  6.573e-04 -2.457e-03 -2.457e-03  0.000e+00  0.000e+00 -2.457e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.110   -0.031
 0.7800 -1.80006e-03  7.019e-04 -2.502e-03 -2.502e-03  0.000e+00  0.000e+00 -2.502e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.118   -0.031
 0.8000 -1.80006e-03  7.488e-04 -2.549e-03 -2.549e-03  0.000e+00  0.000e+00 -2.549e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.126   -0.031
 0.8200 -1.80006e-03  7.983e-04 -2.598e-03 -2.598e-03  0.000e+00  0.000e+00 -2.598e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.134   -0.031
 0.8400 -1.80006e-03  8.505e-04 -2.651e-03 -2.651e-03  0.000e+00  0.000e+00 -2.651e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.143   -0.031
