# energy of co ( 0.0000 ps of eq)
         time    e_total         e_kin       e_pot  e_nonbond    e_bonded    e_boundary       e_vdw      e_elst      e_bond     e_angle   e_tors        e_oop temperature    pressure
      0.1599      2.402597      2.2413      0.1613      0.0000      0.1613      0.0000      0.0000      0.0000      0.1613      0.0000      0.0000      0.0000   375.95594    11.57290
      0.1639      2.402757      1.8170      0.5857      0.0000      0.5857      0.0000      0.0000      0.0000      0.5857      0.0000      0.0000      0.0000   304.78522   -15.72636
      0.1679      2.402589      2.2497      0.1529      0.0000      0.1529      0.0000      0.0000      0.0000      0.1529      0.0000      0.0000      0.0000   377.36787    -6.50529
      0.1719      2.402765      1.8210      0.5818      0.0000      0.5818      0.0000      0.0000      0.0000      0.5818      0.0000      0.0000      0.0000   305.45299    19.15987
      0.1759      2.402581      2.2818      0.1208      0.0000      0.1208      0.0000      0.0000      0.0000      0.1208      0.0000      0.0000      0.0000   382.74424    10.41034
      0.1799      2.402773      1.7764      0.6264      0.0000      0.6264      0.0000      0.0000      0.0000      0.6264      0.0000      0.0000      0.0000   297.96754   -16.39399
      0.1839      2.402573      2.2897      0.1129      0.0000      0.1129      0.0000      0.0000      0.0000      0.1129      0.0000      0.0000      0.0000   384.06778    -5.18035
      0.1879      2.402780      1.7835      0.6192      0.0000      0.6192      0.0000      0.0000      0.0000      0.6192      0.0000      0.0000      0.0000   299.17149    19.64549
      0.1919      2.402566      2.3174      0.0851      0.0000      0.0851      0.0000      0.0000      0.0000      0.0851      0.0000      0.0000      0.0000   388.72778     9.19959
      0.1959      2.402787      1.7407      0.6620      0.0000      0.6620      0.0000      0.0000      0.0000      0.6620      0.0000      0.0000      0.0000   291.99262   -16.96420
      0.1999      2.402560      2.3245      0.0781      0.0000      0.0781      0.0000      0.0000      0.0000      0.0781      0.0000      0.0000      0.0000   389.90879    -3.82613
      0.2039      2.402793      1.7514      0.6514      0.0000      0.6514      0.0000      0.0000      0.0000      0.6514      0.0000      0.0000      0.0000   293.77270    20.04879
      0.2079      2.402554      2.3476      0.0550      0.0000      0.0550      0.0000      0.0000      0.0000      0.0550      0.0000      0.0000      0.0000   393.78477     7.94574
      0.2119      2.402799      1.7109      0.6919      0.0000      0.6919      0.0000      0.0000      0.0000      0.6919      0.0000      0.0000      0.0000   286.97892   -17.43321
      0.2159      2.402549      2.3535      0.0490      0.0000      0.0490      0.0000      0.0000      0.0000      0.0490      0.0000      0.0000      0.0000   394.77650    -2.45033
      0.2199      2.402803      1.7251      0.6777      0.0000      0.6777      0.0000      0.0000      0.0000      0.6777      0.0000      0.0000      0.0000   289.36532    20.36862
      0.2239      2.402544      2.3716      0.0309      0.0000      0.0309      0.0000      0.0000      0.0000      0.0309      0.0000      0.0000      0.0000   397.81185     6.65420
      0.2279      2.402808      1.6873      0.7155      0.0000      0.7155      0.0000      0.0000      0.0000      0.7155      0.0000      0.0000      0.0000   283.02587   -17.79787
      0.2319      2.402540      2.3762      0.0264      0.0000      0.0264      0.0000      0.0000      0.0000      0.0264      0.0000      0.0000      0.0000   398.57602    -1.06059
      0.2359      2.402811      1.7052      0.6976      0.0000      0.6976      0.0000      0.0000      0.0000      0.6976      0.0000      0.0000      0.0000   286.03805    20.60411
