#
# INPUTFILE /home/tmpchem/coding/compchem/input/mc/he20.mc
#
# -- INPUT DATA --
#
# MOLFILE /home/tmpchem/coding/compchem/geom/prm/he20.prm
# ENERGYOUT /home/tmpchem/coding/compchem/data/mc/he20.dat
# GEOMOUT /home/tmpchem/coding/compchem/data/mc/he20.xyz
# RANDOMSEED 747663306
# TEMPERATURE 298.150000 K
# BOUNDARY 46.860000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 2.000000 s
# ENERGYCONF 25
# GEOMCONF 100
# TOTALCONF 20000
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol] vs. configuration
#  conf        e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
   2150 -2.72468e-05 -2.725e-05  0.000e+00  0.000e+00 -2.725e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2175 -1.57289e-04 -1.573e-04  0.000e+00  0.000e+00 -1.573e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2200 -3.42308e-05 -3.423e-05  0.000e+00  0.000e+00 -3.423e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2225 -1.00791e-04 -1.008e-04  0.000e+00  0.000e+00 -1.008e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2250 -5.81039e-05 -5.810e-05  0.000e+00  0.000e+00 -5.810e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2275 -8.31525e-05 -8.315e-05  0.000e+00  0.000e+00 -8.315e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2300 -1.64561e-04 -1.646e-04  0.000e+00  0.000e+00 -1.646e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2325 -7.38509e-05 -7.385e-05  0.000e+00  0.000e+00 -7.385e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2350 -1.24040e-03 -1.240e-03  0.000e+00  0.000e+00 -1.240e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2375 -3.52276e-05 -3.523e-05  0.000e+00  0.000e+00 -3.523e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2400 -1.03242e-03 -1.032e-03  0.000e+00  0.000e+00 -1.032e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2425 -3.63010e-04 -3.630e-04  0.000e+00  0.000e+00 -3.630e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
