#
# INPUTFILE /home/tmpchem/coding/compchem/input/mc/lif.mc
#
# -- INPUT DATA --
#
# MOLFILE /home/tmpchem/coding/compchem/geom/prm/lif.prm
# ENERGYOUT /home/tmpchem/coding/compchem/data/mc/lif.dat
# GEOMOUT /home/tmpchem/coding/compchem/data/mc/lif.xyz
# RANDOMSEED 1589347151
# TEMPERATURE 0.000000 K
# BOUNDARY 22.000000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE cube
# STATUSTIME 1.000000 s
# ENERGYCONF 2
# GEOMCONF 1
# TOTALCONF 1000
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol] vs. configuration
#  conf        e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
     72 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
     74 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
     76 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
     78 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
     80 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
     82 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
     84 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
     86 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
     88 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
     90 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
     92 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
     94 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
     96 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
     98 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    100 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    102 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    104 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    106 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    108 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    110 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    112 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    114 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    116 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    118 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    120 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    122 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    124 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    126 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    128 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    130 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    132 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    134 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    136 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    138 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    140 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    142 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    144 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    146 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    148 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    150 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    152 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    154 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    156 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    158 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    160 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
