# energy [kcal/mol] of co
#  conf       e_pot  e_nonbond   e_bonded  e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
    116  5.78284e-02  0.000e+00  5.783e-02  0.000e+00  0.000e+00  0.000e+00  5.783e-02  0.000e+00  0.000e+00  0.000e+00
    117  2.01939e-02  0.000e+00  2.019e-02  0.000e+00  0.000e+00  0.000e+00  2.019e-02  0.000e+00  0.000e+00  0.000e+00
    118  6.08142e-01  0.000e+00  6.081e-01  0.000e+00  0.000e+00  0.000e+00  6.081e-01  0.000e+00  0.000e+00  0.000e+00
    119  1.13605e+00  0.000e+00  1.136e+00  0.000e+00  0.000e+00  0.000e+00  1.136e+00  0.000e+00  0.000e+00  0.000e+00
    120  1.06309e+00  0.000e+00  1.063e+00  0.000e+00  0.000e+00  0.000e+00  1.063e+00  0.000e+00  0.000e+00  0.000e+00
    121  1.27393e+00  0.000e+00  1.274e+00  0.000e+00  0.000e+00  0.000e+00  1.274e+00  0.000e+00  0.000e+00  0.000e+00
    122  2.97508e-03  0.000e+00  2.975e-03  0.000e+00  0.000e+00  0.000e+00  2.975e-03  0.000e+00  0.000e+00  0.000e+00
    123  3.77955e-01  0.000e+00  3.780e-01  0.000e+00  0.000e+00  0.000e+00  3.780e-01  0.000e+00  0.000e+00  0.000e+00
    124  5.35993e-01  0.000e+00  5.360e-01  0.000e+00  0.000e+00  0.000e+00  5.360e-01  0.000e+00  0.000e+00  0.000e+00
    125  2.13971e-02  0.000e+00  2.140e-02  0.000e+00  0.000e+00  0.000e+00  2.140e-02  0.000e+00  0.000e+00  0.000e+00
    126  1.82339e-02  0.000e+00  1.823e-02  0.000e+00  0.000e+00  0.000e+00  1.823e-02  0.000e+00  0.000e+00  0.000e+00
    127  2.39875e-02  0.000e+00  2.399e-02  0.000e+00  0.000e+00  0.000e+00  2.399e-02  0.000e+00  0.000e+00  0.000e+00
    128  6.81043e-03  0.000e+00  6.810e-03  0.000e+00  0.000e+00  0.000e+00  6.810e-03  0.000e+00  0.000e+00  0.000e+00
    129  5.41973e-01  0.000e+00  5.420e-01  0.000e+00  0.000e+00  0.000e+00  5.420e-01  0.000e+00  0.000e+00  0.000e+00
    130  1.46725e-04  0.000e+00  1.467e-04  0.000e+00  0.000e+00  0.000e+00  1.467e-04  0.000e+00  0.000e+00  0.000e+00
    131  5.83650e-01  0.000e+00  5.836e-01  0.000e+00  0.000e+00  0.000e+00  5.836e-01  0.000e+00  0.000e+00  0.000e+00
    132  3.52416e-02  0.000e+00  3.524e-02  0.000e+00  0.000e+00  0.000e+00  3.524e-02  0.000e+00  0.000e+00  0.000e+00
    133  1.88224e-01  0.000e+00  1.882e-01  0.000e+00  0.000e+00  0.000e+00  1.882e-01  0.000e+00  0.000e+00  0.000e+00
    134  8.19635e-02  0.000e+00  8.196e-02  0.000e+00  0.000e+00  0.000e+00  8.196e-02  0.000e+00  0.000e+00  0.000e+00
    135  2.17842e-04  0.000e+00  2.178e-04  0.000e+00  0.000e+00  0.000e+00  2.178e-04  0.000e+00  0.000e+00  0.000e+00
    136  3.27551e-02  0.000e+00  3.276e-02  0.000e+00  0.000e+00  0.000e+00  3.276e-02  0.000e+00  0.000e+00  0.000e+00
    137  1.78879e-01  0.000e+00  1.789e-01  0.000e+00  0.000e+00  0.000e+00  1.789e-01  0.000e+00  0.000e+00  0.000e+00
    138  6.87306e-02  0.000e+00  6.873e-02  0.000e+00  0.000e+00  0.000e+00  6.873e-02  0.000e+00  0.000e+00  0.000e+00
    139  4.26601e-01  0.000e+00  4.266e-01  0.000e+00  0.000e+00  0.000e+00  4.266e-01  0.000e+00  0.000e+00  0.000e+00
    140  1.11227e-01  0.000e+00  1.112e-01  0.000e+00  0.000e+00  0.000e+00  1.112e-01  0.000e+00  0.000e+00  0.000e+00
    141  5.10672e-01  0.000e+00  5.107e-01  0.000e+00  0.000e+00  0.000e+00  5.107e-01  0.000e+00  0.000e+00  0.000e+00
    142  5.73144e-02  0.000e+00  5.731e-02  0.000e+00  0.000e+00  0.000e+00  5.731e-02  0.000e+00  0.000e+00  0.000e+00
    143  6.63929e-01  0.000e+00  6.639e-01  0.000e+00  0.000e+00  0.000e+00  6.639e-01  0.000e+00  0.000e+00  0.000e+00
