#
# INPUTFILE /home/tmpchem/coding/compchem/input/mc/h2o_5.mc
#
# -- INPUT DATA --
#
# MOLFILE /home/tmpchem/coding/compchem/geom/xyzq/h2o_5.xyzq
# ENERGYOUT /home/tmpchem/coding/compchem/data/mc/h2o_5.dat
# GEOMOUT /home/tmpchem/coding/compchem/data/mc/h2o_5.xyz
# RANDOMSEED 515780453
# TEMPERATURE 298.150000 K
# BOUNDARY 17.260000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 1.000000 s
# ENERGYCONF 15
# GEOMCONF 50
# TOTALCONF 10000
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol] vs. configuration
#  conf        e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
    450 -2.65050e+01 -3.814e+01  1.164e+01  0.000e+00  1.249e+01 -5.063e+01  7.158e+00  4.482e+00  0.000e+00  0.000e+00
    465 -3.13506e+01 -3.508e+01  3.728e+00  0.000e+00  1.155e+01 -4.663e+01  2.380e+00  1.348e+00  0.000e+00  0.000e+00
    480 -2.85015e+01 -3.480e+01  6.300e+00  0.000e+00  1.137e+01 -4.617e+01  4.452e+00  1.848e+00  0.000e+00  0.000e+00
    495 -2.98789e+01 -3.548e+01  5.597e+00  0.000e+00  1.014e+01 -4.561e+01  4.424e+00  1.174e+00  0.000e+00  0.000e+00
    510 -2.95834e+01 -3.403e+01  4.443e+00  0.000e+00  1.171e+01 -4.574e+01  3.246e+00  1.197e+00  0.000e+00  0.000e+00
    525 -3.01323e+01 -3.445e+01  4.317e+00  0.000e+00  1.240e+01 -4.685e+01  2.723e+00  1.594e+00  0.000e+00  0.000e+00
    540 -3.07735e+01 -3.420e+01  3.424e+00  0.000e+00  1.193e+01 -4.613e+01  2.804e+00  6.203e-01  0.000e+00  0.000e+00
    555 -3.01734e+01 -3.455e+01  4.381e+00  0.000e+00  1.199e+01 -4.655e+01  2.650e+00  1.731e+00  0.000e+00  0.000e+00
    570 -3.04101e+01 -3.482e+01  4.408e+00  0.000e+00  1.435e+01 -4.917e+01  3.566e+00  8.419e-01  0.000e+00  0.000e+00
    585 -3.20962e+01 -3.584e+01  3.747e+00  0.000e+00  1.212e+01 -4.796e+01  2.551e+00  1.196e+00  0.000e+00  0.000e+00
    600 -3.21172e+01 -3.591e+01  3.791e+00  0.000e+00  1.308e+01 -4.899e+01  3.124e+00  6.673e-01  0.000e+00  0.000e+00
    615 -2.86894e+01 -3.443e+01  5.745e+00  0.000e+00  1.296e+01 -4.740e+01  4.931e+00  8.140e-01  0.000e+00  0.000e+00
    630 -2.99345e+01 -3.684e+01  6.903e+00  0.000e+00  1.286e+01 -4.970e+01  5.628e+00  1.275e+00  0.000e+00  0.000e+00
    645 -3.10006e+01 -3.660e+01  5.600e+00  0.000e+00  1.382e+01 -5.042e+01  5.494e+00  1.057e-01  0.000e+00  0.000e+00
    660 -3.13475e+01 -3.853e+01  7.186e+00  0.000e+00  1.245e+01 -5.098e+01  6.162e+00  1.024e+00  0.000e+00  0.000e+00
    675 -3.22870e+01 -3.719e+01  4.902e+00  0.000e+00  1.237e+01 -4.956e+01  4.645e+00  2.572e-01  0.000e+00  0.000e+00
    690 -3.06455e+01 -3.637e+01  5.728e+00  0.000e+00  1.153e+01 -4.790e+01  5.153e+00  5.746e-01  0.000e+00  0.000e+00
    705 -2.78186e+01 -3.609e+01  8.272e+00  0.000e+00  1.170e+01 -4.779e+01  7.717e+00  5.556e-01  0.000e+00  0.000e+00
    720 -2.99760e+01 -3.439e+01  4.418e+00  0.000e+00  1.166e+01 -4.606e+01  3.523e+00  8.951e-01  0.000e+00  0.000e+00
    735 -2.90990e+01 -3.417e+01  5.071e+00  0.000e+00  1.061e+01 -4.478e+01  4.281e+00  7.898e-01  0.000e+00  0.000e+00
    750 -3.10301e+01 -3.466e+01  3.627e+00  0.000e+00  1.139e+01 -4.604e+01  2.506e+00  1.121e+00  0.000e+00  0.000e+00
    765 -2.99010e+01 -3.474e+01  4.835e+00  0.000e+00  1.225e+01 -4.698e+01  4.021e+00  8.136e-01  0.000e+00  0.000e+00
    780 -2.96973e+01 -3.391e+01  4.209e+00  0.000e+00  1.389e+01 -4.779e+01  3.321e+00  8.888e-01  0.000e+00  0.000e+00
    795 -2.88287e+01 -3.396e+01  5.128e+00  0.000e+00  1.386e+01 -4.781e+01  3.039e+00  2.088e+00  0.000e+00  0.000e+00
    810 -2.80562e+01 -3.461e+01  6.552e+00  0.000e+00  1.579e+01 -5.040e+01  4.205e+00  2.348e+00  0.000e+00  0.000e+00
    825 -2.88714e+01 -3.537e+01  6.501e+00  0.000e+00  1.510e+01 -5.047e+01  2.574e+00  3.926e+00  0.000e+00  0.000e+00
    840 -2.59782e+01 -3.412e+01  8.146e+00  0.000e+00  1.678e+01 -5.091e+01  4.191e+00  3.955e+00  0.000e+00  0.000e+00
    855 -3.00343e+01 -3.499e+01  4.954e+00  0.000e+00  1.549e+01 -5.048e+01  4.407e+00  5.466e-01  0.000e+00  0.000e+00
    870 -3.00305e+01 -3.390e+01  3.874e+00  0.000e+00  1.427e+01 -4.817e+01  2.458e+00  1.416e+00  0.000e+00  0.000e+00
    885 -2.99373e+01 -3.249e+01  2.554e+00  0.000e+00  1.565e+01 -4.814e+01  1.303e+00  1.251e+00  0.000e+00  0.000e+00
    900 -2.96094e+01 -3.676e+01  7.154e+00  0.000e+00  1.402e+01 -5.078e+01  6.078e+00  1.076e+00  0.000e+00  0.000e+00
    915 -2.90595e+01 -3.628e+01  7.215e+00  0.000e+00  1.550e+01 -5.178e+01  4.519e+00  2.696e+00  0.000e+00  0.000e+00
    930 -2.61613e+01 -3.308e+01  6.917e+00  0.000e+00  1.671e+01 -4.979e+01  3.771e+00  3.146e+00  0.000e+00  0.000e+00
    945 -2.74891e+01 -3.394e+01  6.448e+00  0.000e+00  1.736e+01 -5.129e+01  3.367e+00  3.081e+00  0.000e+00  0.000e+00
    960 -2.47451e+01 -3.850e+01  1.375e+01  0.000e+00  1.630e+01 -5.480e+01  1.207e+01  1.687e+00  0.000e+00  0.000e+00
    975 -2.31669e+01 -3.526e+01  1.209e+01  0.000e+00  1.553e+01 -5.079e+01  1.073e+01  1.364e+00  0.000e+00  0.000e+00
    990 -2.43595e+01 -3.240e+01  8.038e+00  0.000e+00  1.367e+01 -4.607e+01  5.637e+00  2.401e+00  0.000e+00  0.000e+00
   1005 -2.52089e+01 -3.498e+01  9.776e+00  0.000e+00  1.382e+01 -4.881e+01  6.494e+00  3.281e+00  0.000e+00  0.000e+00
   1020 -2.59717e+01 -3.558e+01  9.613e+00  0.000e+00  1.169e+01 -4.727e+01  5.800e+00  3.813e+00  0.000e+00  0.000e+00
   1035 -2.42724e+01 -3.371e+01  9.441e+00  0.000e+00  1.160e+01 -4.531e+01  6.987e+00  2.454e+00  0.000e+00  0.000e+00
   1050 -2.37157e+01 -3.382e+01  1.011e+01  0.000e+00  1.076e+01 -4.458e+01  7.210e+00  2.898e+00  0.000e+00  0.000e+00
   1065 -2.49910e+01 -3.273e+01  7.735e+00  0.000e+00  1.175e+01 -4.447e+01  6.338e+00  1.397e+00  0.000e+00  0.000e+00
   1080 -2.63819e+01 -3.188e+01  5.501e+00  0.000e+00  1.108e+01 -4.296e+01  3.745e+00  1.756e+00  0.000e+00  0.000e+00
   1095 -2.88578e+01 -3.456e+01  5.706e+00  0.000e+00  1.054e+01 -4.511e+01  4.760e+00  9.456e-01  0.000e+00  0.000e+00
   1110 -2.92992e+01 -3.383e+01  4.528e+00  0.000e+00  1.160e+01 -4.543e+01  3.780e+00  7.481e-01  0.000e+00  0.000e+00
   1125 -2.76821e+01 -3.420e+01  6.522e+00  0.000e+00  1.090e+01 -4.510e+01  5.383e+00  1.139e+00  0.000e+00  0.000e+00
   1140 -2.82401e+01 -3.331e+01  5.065e+00  0.000e+00  1.135e+01 -4.465e+01  3.426e+00  1.639e+00  0.000e+00  0.000e+00
   1155 -2.96235e+01 -3.512e+01  5.494e+00  0.000e+00  9.798e+00 -4.492e+01  4.405e+00  1.090e+00  0.000e+00  0.000e+00
   1170 -2.93596e+01 -3.658e+01  7.221e+00  0.000e+00  1.024e+01 -4.682e+01  5.895e+00  1.326e+00  0.000e+00  0.000e+00
   1185 -3.05432e+01 -3.621e+01  5.666e+00  0.000e+00  1.015e+01 -4.636e+01  3.800e+00  1.865e+00  0.000e+00  0.000e+00
   1200 -2.86136e+01 -3.577e+01  7.155e+00  0.000e+00  1.076e+01 -4.653e+01  3.507e+00  3.648e+00  0.000e+00  0.000e+00
   1215 -2.95907e+01 -3.690e+01  7.314e+00  0.000e+00  1.022e+01 -4.712e+01  4.270e+00  3.044e+00  0.000e+00  0.000e+00
   1230 -2.90337e+01 -3.546e+01  6.430e+00  0.000e+00  1.177e+01 -4.723e+01  3.692e+00  2.738e+00  0.000e+00  0.000e+00
   1245 -3.04456e+01 -3.351e+01  3.063e+00  0.000e+00  1.160e+01 -4.511e+01  2.513e+00  5.497e-01  0.000e+00  0.000e+00
   1260 -3.02747e+01 -3.550e+01  5.222e+00  0.000e+00  1.051e+01 -4.601e+01  3.556e+00  1.666e+00  0.000e+00  0.000e+00
   1275 -2.87254e+01 -3.477e+01  6.040e+00  0.000e+00  1.027e+01 -4.504e+01  3.560e+00  2.480e+00  0.000e+00  0.000e+00
   1290 -3.19670e+01 -3.803e+01  6.063e+00  0.000e+00  9.460e+00 -4.749e+01  3.877e+00  2.186e+00  0.000e+00  0.000e+00
   1305 -3.09990e+01 -3.412e+01  3.124e+00  0.000e+00  9.615e+00 -4.374e+01  2.893e+00  2.315e-01  0.000e+00  0.000e+00
   1320 -3.22601e+01 -3.423e+01  1.973e+00  0.000e+00  9.598e+00 -4.383e+01  1.790e+00  1.828e-01  0.000e+00  0.000e+00
   1335 -3.07274e+01 -3.689e+01  6.158e+00  0.000e+00  9.502e+00 -4.639e+01  5.696e+00  4.613e-01  0.000e+00  0.000e+00
   1350 -3.14814e+01 -3.448e+01  3.000e+00  0.000e+00  9.500e+00 -4.398e+01  1.047e+00  1.953e+00  0.000e+00  0.000e+00
   1365 -3.09302e+01 -3.516e+01  4.230e+00  0.000e+00  1.065e+01 -4.581e+01  3.111e+00  1.119e+00  0.000e+00  0.000e+00
   1380 -3.01652e+01 -3.865e+01  8.489e+00  0.000e+00  1.017e+01 -4.883e+01  5.673e+00  2.816e+00  0.000e+00  0.000e+00
   1395 -3.01025e+01 -3.584e+01  5.739e+00  0.000e+00  1.122e+01 -4.706e+01  3.458e+00  2.281e+00  0.000e+00  0.000e+00
   1410 -3.10028e+01 -3.688e+01  5.874e+00  0.000e+00  1.002e+01 -4.690e+01  4.531e+00  1.343e+00  0.000e+00  0.000e+00
   1425 -3.11473e+01 -3.614e+01  4.991e+00  0.000e+00  1.029e+01 -4.643e+01  3.486e+00  1.505e+00  0.000e+00  0.000e+00
   1440 -3.19552e+01 -3.630e+01  4.349e+00  0.000e+00  9.352e+00 -4.566e+01  3.912e+00  4.375e-01  0.000e+00  0.000e+00
   1455 -3.10308e+01 -3.908e+01  8.050e+00  0.000e+00  8.929e+00 -4.801e+01  6.812e+00  1.237e+00  0.000e+00  0.000e+00
   1470 -3.16829e+01 -3.930e+01  7.619e+00  0.000e+00  8.147e+00 -4.745e+01  6.419e+00  1.200e+00  0.000e+00  0.000e+00
   1485 -2.93717e+01 -3.589e+01  6.518e+00  0.000e+00  7.804e+00 -4.369e+01  5.130e+00  1.389e+00  0.000e+00  0.000e+00
   1500 -2.87882e+01 -3.396e+01  5.173e+00  0.000e+00  8.186e+00 -4.215e+01  3.342e+00  1.831e+00  0.000e+00  0.000e+00
   1515 -3.13858e+01 -3.653e+01  5.144e+00  0.000e+00  9.250e+00 -4.578e+01  1.846e+00  3.298e+00  0.000e+00  0.000e+00
   1530 -3.09129e+01 -3.774e+01  6.829e+00  0.000e+00  8.462e+00 -4.620e+01  3.877e+00  2.953e+00  0.000e+00  0.000e+00
   1545 -2.91789e+01 -3.681e+01  7.634e+00  0.000e+00  7.775e+00 -4.459e+01  4.574e+00  3.060e+00  0.000e+00  0.000e+00
   1560 -2.87293e+01 -3.688e+01  8.146e+00  0.000e+00  7.754e+00 -4.463e+01  6.579e+00  1.567e+00  0.000e+00  0.000e+00
   1575 -2.61650e+01 -3.690e+01  1.074e+01  0.000e+00  7.280e+00 -4.418e+01  8.663e+00  2.073e+00  0.000e+00  0.000e+00
   1590 -2.55230e+01 -3.357e+01  8.046e+00  0.000e+00  8.123e+00 -4.169e+01  4.857e+00  3.189e+00  0.000e+00  0.000e+00
   1605 -2.77328e+01 -3.254e+01  4.812e+00  0.000e+00  8.720e+00 -4.126e+01  3.534e+00  1.278e+00  0.000e+00  0.000e+00
   1620 -2.61592e+01 -3.387e+01  7.708e+00  0.000e+00  8.191e+00 -4.206e+01  5.456e+00  2.252e+00  0.000e+00  0.000e+00
   1635 -2.34287e+01 -3.684e+01  1.341e+01  0.000e+00  7.441e+00 -4.428e+01  8.670e+00  4.738e+00  0.000e+00  0.000e+00
   1650 -2.40828e+01 -3.373e+01  9.651e+00  0.000e+00  7.482e+00 -4.122e+01  6.324e+00  3.328e+00  0.000e+00  0.000e+00
   1665 -2.72162e+01 -3.314e+01  5.927e+00  0.000e+00  7.139e+00 -4.028e+01  3.700e+00  2.226e+00  0.000e+00  0.000e+00
   1680 -2.67430e+01 -3.244e+01  5.695e+00  0.000e+00  6.789e+00 -3.923e+01  3.560e+00  2.136e+00  0.000e+00  0.000e+00
   1695 -2.89698e+01 -3.249e+01  3.520e+00  0.000e+00  6.876e+00 -3.937e+01  2.272e+00  1.248e+00  0.000e+00  0.000e+00
   1710 -2.87298e+01 -3.389e+01  5.160e+00  0.000e+00  6.434e+00 -4.032e+01  5.081e+00  7.923e-02  0.000e+00  0.000e+00
   1725 -2.80998e+01 -3.548e+01  7.376e+00  0.000e+00  6.839e+00 -4.231e+01  6.795e+00  5.809e-01  0.000e+00  0.000e+00
   1740 -2.86268e+01 -3.508e+01  6.455e+00  0.000e+00  7.134e+00 -4.222e+01  5.482e+00  9.730e-01  0.000e+00  0.000e+00
   1755 -2.99190e+01 -3.759e+01  7.667e+00  0.000e+00  6.567e+00 -4.415e+01  6.816e+00  8.509e-01  0.000e+00  0.000e+00
   1770 -2.88866e+01 -3.338e+01  4.498e+00  0.000e+00  7.006e+00 -4.039e+01  1.897e+00  2.600e+00  0.000e+00  0.000e+00
   1785 -2.56507e+01 -3.350e+01  7.850e+00  0.000e+00  7.604e+00 -4.110e+01  4.760e+00  3.090e+00  0.000e+00  0.000e+00
   1800 -2.58415e+01 -3.272e+01  6.875e+00  0.000e+00  6.939e+00 -3.966e+01  2.864e+00  4.011e+00  0.000e+00  0.000e+00
   1815 -2.68957e+01 -3.286e+01  5.966e+00  0.000e+00  6.315e+00 -3.918e+01  2.566e+00  3.400e+00  0.000e+00  0.000e+00
   1830 -2.64780e+01 -3.281e+01  6.329e+00  0.000e+00  6.588e+00 -3.940e+01  4.159e+00  2.170e+00  0.000e+00  0.000e+00
   1845 -2.66020e+01 -3.408e+01  7.478e+00  0.000e+00  5.802e+00 -3.988e+01  5.135e+00  2.343e+00  0.000e+00  0.000e+00
   1860 -3.08751e+01 -3.501e+01  4.135e+00  0.000e+00  6.838e+00 -4.185e+01  3.216e+00  9.185e-01  0.000e+00  0.000e+00
   1875 -2.81539e+01 -3.428e+01  6.126e+00  0.000e+00  6.651e+00 -4.093e+01  5.314e+00  8.117e-01  0.000e+00  0.000e+00
   1890 -2.69841e+01 -3.594e+01  8.957e+00  0.000e+00  7.157e+00 -4.310e+01  7.935e+00  1.022e+00  0.000e+00  0.000e+00
   1905 -2.92262e+01 -3.438e+01  5.154e+00  0.000e+00  7.920e+00 -4.230e+01  4.543e+00  6.114e-01  0.000e+00  0.000e+00
   1920 -2.93465e+01 -3.635e+01  6.999e+00  0.000e+00  6.904e+00 -4.325e+01  5.335e+00  1.664e+00  0.000e+00  0.000e+00
   1935 -2.91007e+01 -3.607e+01  6.967e+00  0.000e+00  7.511e+00 -4.358e+01  3.280e+00  3.687e+00  0.000e+00  0.000e+00
   1950 -2.69913e+01 -3.549e+01  8.498e+00  0.000e+00  7.548e+00 -4.304e+01  3.960e+00  4.537e+00  0.000e+00  0.000e+00
   1965 -2.93727e+01 -3.534e+01  5.964e+00  0.000e+00  8.034e+00 -4.337e+01  1.734e+00  4.230e+00  0.000e+00  0.000e+00
   1980 -2.88752e+01 -3.683e+01  7.951e+00  0.000e+00  7.697e+00 -4.452e+01  4.609e+00  3.342e+00  0.000e+00  0.000e+00
   1995 -2.84133e+01 -3.307e+01  4.652e+00  0.000e+00  7.766e+00 -4.083e+01  3.475e+00  1.178e+00  0.000e+00  0.000e+00
   2010 -2.80576e+01 -3.222e+01  4.162e+00  0.000e+00  7.798e+00 -4.002e+01  1.918e+00  2.244e+00  0.000e+00  0.000e+00
   2025 -2.90287e+01 -3.353e+01  4.502e+00  0.000e+00  7.423e+00 -4.095e+01  2.474e+00  2.028e+00  0.000e+00  0.000e+00
   2040 -2.82621e+01 -3.530e+01  7.034e+00  0.000e+00  7.266e+00 -4.256e+01  4.799e+00  2.235e+00  0.000e+00  0.000e+00
   2055 -2.75392e+01 -3.471e+01  7.176e+00  0.000e+00  7.424e+00 -4.214e+01  2.770e+00  4.406e+00  0.000e+00  0.000e+00
   2070 -2.70593e+01 -3.241e+01  5.353e+00  0.000e+00  7.097e+00 -3.951e+01  2.347e+00  3.007e+00  0.000e+00  0.000e+00
   2085 -2.62211e+01 -3.286e+01  6.637e+00  0.000e+00  6.711e+00 -3.957e+01  3.353e+00  3.284e+00  0.000e+00  0.000e+00
   2100 -2.61208e+01 -3.363e+01  7.506e+00  0.000e+00  6.634e+00 -4.026e+01  2.907e+00  4.599e+00  0.000e+00  0.000e+00
   2115 -2.49743e+01 -3.224e+01  7.269e+00  0.000e+00  6.628e+00 -3.887e+01  4.415e+00  2.853e+00  0.000e+00  0.000e+00
   2130 -2.54712e+01 -3.449e+01  9.016e+00  0.000e+00  7.010e+00 -4.150e+01  4.411e+00  4.604e+00  0.000e+00  0.000e+00
   2145 -2.52713e+01 -3.759e+01  1.232e+01  0.000e+00  6.570e+00 -4.416e+01  7.888e+00  4.429e+00  0.000e+00  0.000e+00
   2160 -2.31734e+01 -3.541e+01  1.224e+01  0.000e+00  6.394e+00 -4.180e+01  5.828e+00  6.409e+00  0.000e+00  0.000e+00
   2175 -2.54107e+01 -3.464e+01  9.226e+00  0.000e+00  6.330e+00 -4.097e+01  5.195e+00  4.031e+00  0.000e+00  0.000e+00
   2190 -2.63603e+01 -3.385e+01  7.495e+00  0.000e+00  6.377e+00 -4.023e+01  3.937e+00  3.558e+00  0.000e+00  0.000e+00
   2205 -2.47975e+01 -3.539e+01  1.059e+01  0.000e+00  6.437e+00 -4.182e+01  4.208e+00  6.382e+00  0.000e+00  0.000e+00
   2220 -2.61332e+01 -3.310e+01  6.971e+00  0.000e+00  6.586e+00 -3.969e+01  2.413e+00  4.558e+00  0.000e+00  0.000e+00
   2235 -2.80475e+01 -3.463e+01  6.585e+00  0.000e+00  6.266e+00 -4.090e+01  2.917e+00  3.667e+00  0.000e+00  0.000e+00
   2250 -2.86381e+01 -3.244e+01  3.805e+00  0.000e+00  7.501e+00 -3.994e+01  1.603e+00  2.203e+00  0.000e+00  0.000e+00
   2265 -2.81848e+01 -3.347e+01  5.286e+00  0.000e+00  6.942e+00 -4.041e+01  1.730e+00  3.556e+00  0.000e+00  0.000e+00
   2280 -2.68544e+01 -3.276e+01  5.901e+00  0.000e+00  8.358e+00 -4.111e+01  2.518e+00  3.383e+00  0.000e+00  0.000e+00
   2295 -2.79737e+01 -3.211e+01  4.141e+00  0.000e+00  7.430e+00 -3.954e+01  1.259e+00  2.881e+00  0.000e+00  0.000e+00
   2310 -2.49886e+01 -3.082e+01  5.832e+00  0.000e+00  6.217e+00 -3.704e+01  3.296e+00  2.536e+00  0.000e+00  0.000e+00
   2325 -2.33722e+01 -3.115e+01  7.773e+00  0.000e+00  5.696e+00 -3.684e+01  3.470e+00  4.303e+00  0.000e+00  0.000e+00
   2340 -2.64365e+01 -3.187e+01  5.432e+00  0.000e+00  5.816e+00 -3.768e+01  3.658e+00  1.773e+00  0.000e+00  0.000e+00
   2355 -2.83526e+01 -3.187e+01  3.515e+00  0.000e+00  5.984e+00 -3.785e+01  2.165e+00  1.349e+00  0.000e+00  0.000e+00
   2370 -2.72979e+01 -3.198e+01  4.687e+00  0.000e+00  5.315e+00 -3.730e+01  3.506e+00  1.180e+00  0.000e+00  0.000e+00
   2385 -2.57334e+01 -3.109e+01  5.361e+00  0.000e+00  5.005e+00 -3.610e+01  4.059e+00  1.302e+00  0.000e+00  0.000e+00
   2400 -2.73651e+01 -3.142e+01  4.050e+00  0.000e+00  5.835e+00 -3.725e+01  1.278e+00  2.772e+00  0.000e+00  0.000e+00
   2415 -2.64059e+01 -3.127e+01  4.865e+00  0.000e+00  5.321e+00 -3.659e+01  2.657e+00  2.208e+00  0.000e+00  0.000e+00
   2430 -2.48944e+01 -3.042e+01  5.522e+00  0.000e+00  5.331e+00 -3.575e+01  2.651e+00  2.870e+00  0.000e+00  0.000e+00
   2445 -2.71546e+01 -2.972e+01  2.562e+00  0.000e+00  4.631e+00 -3.435e+01  1.097e+00  1.466e+00  0.000e+00  0.000e+00
   2460 -2.65799e+01 -3.027e+01  3.688e+00  0.000e+00  4.283e+00 -3.455e+01  1.499e+00  2.189e+00  0.000e+00  0.000e+00
   2475 -2.30853e+01 -3.102e+01  7.936e+00  0.000e+00  4.529e+00 -3.555e+01  4.914e+00  3.023e+00  0.000e+00  0.000e+00
   2490 -2.65260e+01 -3.098e+01  4.449e+00  0.000e+00  3.806e+00 -3.478e+01  2.839e+00  1.610e+00  0.000e+00  0.000e+00
   2505 -2.69839e+01 -3.120e+01  4.213e+00  0.000e+00  3.883e+00 -3.508e+01  2.682e+00  1.531e+00  0.000e+00  0.000e+00
   2520 -2.63766e+01 -2.894e+01  2.566e+00  0.000e+00  4.579e+00 -3.352e+01  1.848e+00  7.188e-01  0.000e+00  0.000e+00
