# energy [kcal/mol] of ethane
#  conf       e_pot  e_nonbond   e_bonded  e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
   1050  2.70929e+01  0.000e+00  2.709e+01  0.000e+00  0.000e+00  0.000e+00  1.471e+01  1.180e+01  5.833e-01  0.000e+00
   1075  5.48928e+01  0.000e+00  5.489e+01  0.000e+00  0.000e+00  0.000e+00  3.397e+01  1.969e+01  1.228e+00  0.000e+00
   1100  4.81710e+01  0.000e+00  4.817e+01  0.000e+00  0.000e+00  0.000e+00  2.979e+01  1.701e+01  1.377e+00  0.000e+00
   1125  3.32961e+01  0.000e+00  3.330e+01  0.000e+00  0.000e+00  0.000e+00  1.427e+01  1.803e+01  9.961e-01  0.000e+00
   1150  2.55283e+01  0.000e+00  2.553e+01  0.000e+00  0.000e+00  0.000e+00  9.781e+00  1.427e+01  1.481e+00  0.000e+00
   1175  3.13419e+01  0.000e+00  3.134e+01  0.000e+00  0.000e+00  0.000e+00  1.962e+01  1.057e+01  1.153e+00  0.000e+00
   1200  2.84339e+01  0.000e+00  2.843e+01  0.000e+00  0.000e+00  0.000e+00  5.965e+00  2.075e+01  1.715e+00  0.000e+00
   1225  4.27985e+01  0.000e+00  4.280e+01  0.000e+00  0.000e+00  0.000e+00  2.363e+01  1.814e+01  1.035e+00  0.000e+00
   1250  3.76009e+01  0.000e+00  3.760e+01  0.000e+00  0.000e+00  0.000e+00  2.624e+01  1.013e+01  1.230e+00  0.000e+00
   1275  6.54769e+01  0.000e+00  6.548e+01  0.000e+00  0.000e+00  0.000e+00  4.410e+01  2.045e+01  9.232e-01  0.000e+00
   1300  3.95765e+01  0.000e+00  3.958e+01  0.000e+00  0.000e+00  0.000e+00  9.346e+00  2.943e+01  8.019e-01  0.000e+00
   1325  3.89212e+01  0.000e+00  3.892e+01  0.000e+00  0.000e+00  0.000e+00  2.388e+01  1.411e+01  9.328e-01  0.000e+00
   1350  6.03279e+01  0.000e+00  6.033e+01  0.000e+00  0.000e+00  0.000e+00  1.641e+01  4.323e+01  6.938e-01  0.000e+00
   1375  3.91102e+01  0.000e+00  3.911e+01  0.000e+00  0.000e+00  0.000e+00  2.088e+01  1.714e+01  1.085e+00  0.000e+00
   1400  5.59505e+01  0.000e+00  5.595e+01  0.000e+00  0.000e+00  0.000e+00  1.502e+01  3.944e+01  1.497e+00  0.000e+00
   1425  7.15281e+01  0.000e+00  7.153e+01  0.000e+00  0.000e+00  0.000e+00  3.295e+01  3.669e+01  1.881e+00  0.000e+00
