# energy [kcal/mol] of ch2o
#  conf       e_pot  e_nonbond   e_bonded  e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
  63000  2.26582e+00  0.000e+00  2.266e+00  0.000e+00  0.000e+00  0.000e+00  4.554e-01  1.482e+00  0.000e+00  3.282e-01
  63500  4.44094e+00  0.000e+00  4.441e+00  0.000e+00  0.000e+00  0.000e+00  2.776e+00  1.645e+00  0.000e+00  1.989e-02
  64000  1.48005e+00  0.000e+00  1.480e+00  0.000e+00  0.000e+00  0.000e+00  9.145e-02  1.384e+00  0.000e+00  4.357e-03
  64500  9.02912e-01  0.000e+00  9.029e-01  0.000e+00  0.000e+00  0.000e+00  2.288e-01  3.169e-01  0.000e+00  3.573e-01
  65000  1.08351e+00  0.000e+00  1.084e+00  0.000e+00  0.000e+00  0.000e+00  4.753e-01  6.008e-01  0.000e+00  7.429e-03
  65500  6.54194e-01  0.000e+00  6.542e-01  0.000e+00  0.000e+00  0.000e+00  3.104e-01  3.273e-01  0.000e+00  1.651e-02
  66000  3.24941e+00  0.000e+00  3.249e+00  0.000e+00  0.000e+00  0.000e+00  1.417e+00  1.435e-01  0.000e+00  1.689e+00
  66500  1.32853e+00  0.000e+00  1.329e+00  0.000e+00  0.000e+00  0.000e+00  5.679e-01  7.054e-01  0.000e+00  5.524e-02
  67000  1.02976e+00  0.000e+00  1.030e+00  0.000e+00  0.000e+00  0.000e+00  6.402e-01  3.550e-01  0.000e+00  3.459e-02
  67500  1.50034e+00  0.000e+00  1.500e+00  0.000e+00  0.000e+00  0.000e+00  9.969e-01  2.925e-01  0.000e+00  2.110e-01
  68000  2.11409e+00  0.000e+00  2.114e+00  0.000e+00  0.000e+00  0.000e+00  3.398e-01  1.682e+00  0.000e+00  9.252e-02
  68500  3.06346e+00  0.000e+00  3.063e+00  0.000e+00  0.000e+00  0.000e+00  2.279e+00  5.619e-02  0.000e+00  7.279e-01
  69000  1.01606e+00  0.000e+00  1.016e+00  0.000e+00  0.000e+00  0.000e+00  2.482e-01  3.758e-02  0.000e+00  7.303e-01
  69500  3.04230e+00  0.000e+00  3.042e+00  0.000e+00  0.000e+00  0.000e+00  2.963e+00  2.380e-03  0.000e+00  7.697e-02
  70000  1.89281e+00  0.000e+00  1.893e+00  0.000e+00  0.000e+00  0.000e+00  1.094e+00  7.984e-01  0.000e+00  1.203e-05
  70500  2.71813e+00  0.000e+00  2.718e+00  0.000e+00  0.000e+00  0.000e+00  3.892e-01  2.185e+00  0.000e+00  1.438e-01
  71000  4.09207e+00  0.000e+00  4.092e+00  0.000e+00  0.000e+00  0.000e+00  3.381e+00  7.003e-01  0.000e+00  1.079e-02
  71500  2.00036e+00  0.000e+00  2.000e+00  0.000e+00  0.000e+00  0.000e+00  1.694e+00  2.540e-01  0.000e+00  5.269e-02
  72000  3.44358e+00  0.000e+00  3.444e+00  0.000e+00  0.000e+00  0.000e+00  2.480e-01  1.065e+00  0.000e+00  2.131e+00
  72500  1.69873e+00  0.000e+00  1.699e+00  0.000e+00  0.000e+00  0.000e+00  6.972e-01  9.448e-01  0.000e+00  5.673e-02
  73000  3.93519e+00  0.000e+00  3.935e+00  0.000e+00  0.000e+00  0.000e+00  1.562e+00  2.327e+00  0.000e+00  4.607e-02
  73500  1.56405e+00  0.000e+00  1.564e+00  0.000e+00  0.000e+00  0.000e+00  2.698e-01  1.257e+00  0.000e+00  3.743e-02
  74000  3.77813e+00  0.000e+00  3.778e+00  0.000e+00  0.000e+00  0.000e+00  2.080e-01  6.993e-01  0.000e+00  2.871e+00
  74500  2.39751e+00  0.000e+00  2.398e+00  0.000e+00  0.000e+00  0.000e+00  1.680e+00  6.201e-01  0.000e+00  9.710e-02
  75000  2.36923e+00  0.000e+00  2.369e+00  0.000e+00  0.000e+00  0.000e+00  2.592e-01  1.753e+00  0.000e+00  3.573e-01
  75500  1.33465e+00  0.000e+00  1.335e+00  0.000e+00  0.000e+00  0.000e+00  1.076e+00  1.554e-01  0.000e+00  1.030e-01
  76000  3.66419e+00  0.000e+00  3.664e+00  0.000e+00  0.000e+00  0.000e+00  2.202e+00  5.262e-01  0.000e+00  9.356e-01
  76500  1.64379e+00  0.000e+00  1.644e+00  0.000e+00  0.000e+00  0.000e+00  1.265e+00  1.420e-01  0.000e+00  2.371e-01
  77000  1.89529e+00  0.000e+00  1.895e+00  0.000e+00  0.000e+00  0.000e+00  4.653e-01  1.373e+00  0.000e+00  5.731e-02
  77500  2.86585e+00  0.000e+00  2.866e+00  0.000e+00  0.000e+00  0.000e+00  6.817e-01  2.072e+00  0.000e+00  1.118e-01
  78000  1.64878e+00  0.000e+00  1.649e+00  0.000e+00  0.000e+00  0.000e+00  6.449e-02  1.405e+00  0.000e+00  1.792e-01
  78500  3.25422e+00  0.000e+00  3.254e+00  0.000e+00  0.000e+00  0.000e+00  2.795e+00  3.761e-01  0.000e+00  8.297e-02
  79000  1.06536e+00  0.000e+00  1.065e+00  0.000e+00  0.000e+00  0.000e+00  6.476e-01  7.070e-02  0.000e+00  3.471e-01
  79500  1.17895e+00  0.000e+00  1.179e+00  0.000e+00  0.000e+00  0.000e+00  5.838e-01  2.964e-01  0.000e+00  2.988e-01
  80000  8.63898e-01  0.000e+00  8.639e-01  0.000e+00  0.000e+00  0.000e+00  6.493e-01  7.809e-02  0.000e+00  1.366e-01
  80500  7.69541e-01  0.000e+00  7.695e-01  0.000e+00  0.000e+00  0.000e+00  4.756e-01  2.907e-01  0.000e+00  3.264e-03
  81000  8.80018e-01  0.000e+00  8.800e-01  0.000e+00  0.000e+00  0.000e+00  5.607e-01  2.953e-01  0.000e+00  2.394e-02
  81500  1.40669e+00  0.000e+00  1.407e+00  0.000e+00  0.000e+00  0.000e+00  1.196e+00  8.587e-02  0.000e+00  1.250e-01
  82000  1.64442e+00  0.000e+00  1.644e+00  0.000e+00  0.000e+00  0.000e+00  1.214e+00  3.651e-01  0.000e+00  6.481e-02
  82500  1.32092e+00  0.000e+00  1.321e+00  0.000e+00  0.000e+00  0.000e+00  2.282e-01  9.703e-01  0.000e+00  1.224e-01
  83000  1.07972e+00  0.000e+00  1.080e+00  0.000e+00  0.000e+00  0.000e+00  1.928e-01  8.798e-01  0.000e+00  7.096e-03
  83500  2.07021e+00  0.000e+00  2.070e+00  0.000e+00  0.000e+00  0.000e+00  1.217e+00  4.980e-01  0.000e+00  3.553e-01
  84000  2.55690e+00  0.000e+00  2.557e+00  0.000e+00  0.000e+00  0.000e+00  5.477e-01  2.546e-01  0.000e+00  1.755e+00
  84500  2.66977e-01  0.000e+00  2.670e-01  0.000e+00  0.000e+00  0.000e+00  5.618e-02  1.916e-01  0.000e+00  1.917e-02
  85000  1.92220e+00  0.000e+00  1.922e+00  0.000e+00  0.000e+00  0.000e+00  8.962e-01  5.698e-01  0.000e+00  4.562e-01
  85500  8.76975e-01  0.000e+00  8.770e-01  0.000e+00  0.000e+00  0.000e+00  5.636e-01  8.197e-03  0.000e+00  3.051e-01
  86000  2.06360e+00  0.000e+00  2.064e+00  0.000e+00  0.000e+00  0.000e+00  1.153e+00  6.837e-01  0.000e+00  2.268e-01
  86500  4.82657e-01  0.000e+00  4.827e-01  0.000e+00  0.000e+00  0.000e+00  3.125e-01  7.165e-02  0.000e+00  9.848e-02
  87000  1.24959e+00  0.000e+00  1.250e+00  0.000e+00  0.000e+00  0.000e+00  1.410e-01  2.341e-01  0.000e+00  8.745e-01
  87500  8.23501e-01  0.000e+00  8.235e-01  0.000e+00  0.000e+00  0.000e+00  5.276e-01  1.339e-01  0.000e+00  1.620e-01
  88000  1.45341e+00  0.000e+00  1.453e+00  0.000e+00  0.000e+00  0.000e+00  8.846e-01  2.688e-01  0.000e+00  3.000e-01
  88500  4.37812e+00  0.000e+00  4.378e+00  0.000e+00  0.000e+00  0.000e+00  1.394e+00  2.270e-01  0.000e+00  2.757e+00
  89000  8.00943e-01  0.000e+00  8.009e-01  0.000e+00  0.000e+00  0.000e+00  4.827e-01  1.672e-01  0.000e+00  1.511e-01
  89500  4.82658e-01  0.000e+00  4.827e-01  0.000e+00  0.000e+00  0.000e+00  4.399e-01  4.275e-02  0.000e+00  4.545e-06
  90000  1.06906e+00  0.000e+00  1.069e+00  0.000e+00  0.000e+00  0.000e+00  8.279e-01  2.285e-01  0.000e+00  1.257e-02
  90500  7.62044e-01  0.000e+00  7.620e-01  0.000e+00  0.000e+00  0.000e+00  6.977e-01  4.287e-02  0.000e+00  2.147e-02
  91000  1.96081e+00  0.000e+00  1.961e+00  0.000e+00  0.000e+00  0.000e+00  2.284e-01  1.565e+00  0.000e+00  1.671e-01
